molecule,number,FDA,approved,name,mz,smiles,mw,alogp,hba,hbd,psa,rotb,arom,alerts,qed,pains,fsp3,cacao,half,life,logs,logd,bioconcen,igc50,lc50fm,lc50dm,npscore,chelator,Nr-ar,Nr-ar-lbd,Nr-ahr,Nr-aromatase,Nr-er,Nr-er-lbd,Nr-ppar-gamma,Sr-are,Sr-atad5,Sr-hse,Sr-mmp,Sr-p53
177,gabapentin,43.0537,C1CCC(CC1)(CC(=O)O)CN  ,171.2399999,1.37,3,2,63.3199999999,3,0,0,0.6737273297,,,,0,0.889,-5.345,,,,,,,,,0.691,0,0.4,0,0,0,0,0,0,0,0,0,0,0
,,55.0177,,171.2399999,1.37,3,2,63.3199999999,3,0,0,0.6737273297,,,,0,0.889,-5.345,,,,,,,,,0.691,0,0.4,0,0,0,0,0,0,0,0,0,0,0
,,55.0535,,171.2399999,1.37,3,2,63.3199999999,3,0,0,0.6737273297,,,,0,0.889,-5.345,,,,,,,,,0.691,0,0.4,0,0,0,0,0,0,0,0,0,0,0
,,57.0337,,171.2399999,1.37,3,2,63.3199999999,3,0,0,0.6737273297,,,,0,0.889,-5.345,,,,,,,,,0.691,0,0.4,0,0,0,0,0,0,0,0,0,0,0
,,67.0543,,171.2399999,1.37,3,2,63.3199999999,3,0,0,0.6737273297,,,,0,0.889,-5.345,,,,,,,,,0.691,0,0.4,0,0,0,0,0,0,0,0,0,0,0
,,69.0697,,171.2399999,1.37,3,2,63.3199999999,3,0,0,0.6737273297,,,,0,0.889,-5.345,,,,,,,,,0.691,0,0.4,0,0,0,0,0,0,0,0,0,0,0
,,73.0282,,171.2399999,1.37,3,2,63.3199999999,3,0,0,0.6737273297,,,,0,0.889,-5.345,,,,,,,,,0.691,0,0.4,0,0,0,0,0,0,0,0,0,0,0
,,77.0384,,171.2399999,1.37,3,2,63.3199999999,3,0,0,0.6737273297,,,,0,0.889,-5.345,,,,,,,,,0.691,0,0.4,0,0,0,0,0,0,0,0,0,0,0
,,79.0543,,171.2399999,1.37,3,2,63.3199999999,3,0,0,0.6737273297,,,,0,0.889,-5.345,,,,,,,,,0.691,0,0.4,0,0,0,0,0,0,0,0,0,0,0
,,80.0491,,171.2399999,1.37,3,2,63.3199999999,3,0,0,0.6737273297,,,,0,0.889,-5.345,,,,,,,,,0.691,0,0.4,0,0,0,0,0,0,0,0,0,0,0
,,81.0697,,171.2399999,1.37,3,2,63.3199999999,3,0,0,0.6737273297,,,,0,0.889,-5.345,,,,,,,,,0.691,0,0.4,0,0,0,0,0,0,0,0,0,0,0
,,83.0844,,171.2399999,1.37,3,2,63.3199999999,3,0,0,0.6737273297,,,,0,0.889,-5.345,,,,,,,,,0.691,0,0.4,0,0,0,0,0,0,0,0,0,0,0
,,91.054,,171.2399999,1.37,3,2,63.3199999999,3,0,0,0.6737273297,,,,0,0.889,-5.345,,,,,,,,,0.691,0,0.4,0,0,0,0,0,0,0,0,0,0,0
,,93.0699,,171.2399999,1.37,3,2,63.3199999999,3,0,0,0.6737273297,,,,0,0.889,-5.345,,,,,,,,,0.691,0,0.4,0,0,0,0,0,0,0,0,0,0,0
,,95.0488,,171.2399999,1.37,3,2,63.3199999999,3,0,0,0.6737273297,,,,0,0.889,-5.345,,,,,,,,,0.691,0,0.4,0,0,0,0,0,0,0,0,0,0,0
,,95.0853,,171.2399999,1.37,3,2,63.3199999999,3,0,0,0.6737273297,,,,0,0.889,-5.345,,,,,,,,,0.691,0,0.4,0,0,0,0,0,0,0,0,0,0,0
,,98.975,,171.2399999,1.37,3,2,63.3199999999,3,0,0,0.6737273297,,,,0,0.889,-5.345,,,,,,,,,0.691,0,0.4,0,0,0,0,0,0,0,0,0,0,0
,,109.064,,171.2399999,1.37,3,2,63.3199999999,3,0,0,0.6737273297,,,,0,0.889,-5.345,,,,,,,,,0.691,0,0.4,0,0,0,0,0,0,0,0,0,0,0
