molecule,number,FDA,approved,name,mz,smiles,mw,alogp,hba,hbd,psa,rotb,arom,alerts,qed,pains,fsp3,cacao,half,life,logs,logd,bioconcen,igc50,lc50fm,lc50dm,npscore,chelator,Nr-ar,Nr-ar-lbd,Nr-ahr,Nr-aromatase,Nr-er,Nr-er-lbd,Nr-ppar-gamma,Sr-are,Sr-atad5,Sr-hse,Sr-mmp,Sr-p53
40,Desloratadine,259.1355, C1CC2=C(C=CC(=C2)Cl)C(=C3CCNCC3)C4=C1C=CC=N4  ,310.828,4.0189,2,1,24.92,0,2,0,0.7947531163,,,,0,0.316,-5.454,,,,,,,,,0.252,0,0,0,0.4,0.2,0.2,0,0,0.2,0,0,0,0.6
,,260.1386,,310.828,4.0189,2,1,24.92,0,2,0,0.7947531163,,,,0,0.316,-5.454,,,,,,,,,0.252,0,0,0,0.4,0.2,0.2,0,0,0.2,0,0,0,0.6
,,261.1417,,310.828,4.0189,2,1,24.92,0,2,0,0.7947531163,,,,0,0.316,-5.454,,,,,,,,,0.252,0,0,0,0.4,0.2,0.2,0,0,0.2,0,0,0,0.6
,,267.0807,,310.828,4.0189,2,1,24.92,0,2,0,0.7947531163,,,,0,0.316,-5.454,,,,,,,,,0.252,0,0,0,0.4,0.2,0.2,0,0,0.2,0,0,0,0.6
,,268.0869,,310.828,4.0189,2,1,24.92,0,2,0,0.7947531163,,,,0,0.316,-5.454,,,,,,,,,0.252,0,0,0,0.4,0.2,0.2,0,0,0.2,0,0,0,0.6
,,279.0805,,310.828,4.0189,2,1,24.92,0,2,0,0.7947531163,,,,0,0.316,-5.454,,,,,,,,,0.252,0,0,0,0.4,0.2,0.2,0,0,0.2,0,0,0,0.6
,,280.0865,,310.828,4.0189,2,1,24.92,0,2,0,0.7947531163,,,,0,0.316,-5.454,,,,,,,,,0.252,0,0,0,0.4,0.2,0.2,0,0,0.2,0,0,0,0.6
,,281.08,,310.828,4.0189,2,1,24.92,0,2,0,0.7947531163,,,,0,0.316,-5.454,,,,,,,,,0.252,0,0,0,0.4,0.2,0.2,0,0,0.2,0,0,0,0.6
,,281.0947,,310.828,4.0189,2,1,24.92,0,2,0,0.7947531163,,,,0,0.316,-5.454,,,,,,,,,0.252,0,0,0,0.4,0.2,0.2,0,0,0.2,0,0,0,0.6
,,282.1041,,310.828,4.0189,2,1,24.92,0,2,0,0.7947531163,,,,0,0.316,-5.454,,,,,,,,,0.252,0,0,0,0.4,0.2,0.2,0,0,0.2,0,0,0,0.6
,,283.1071,,310.828,4.0189,2,1,24.92,0,2,0,0.7947531163,,,,0,0.316,-5.454,,,,,,,,,0.252,0,0,0,0.4,0.2,0.2,0,0,0.2,0,0,0,0.6
,,284.1015,,310.828,4.0189,2,1,24.92,0,2,0,0.7947531163,,,,0,0.316,-5.454,,,,,,,,,0.252,0,0,0,0.4,0.2,0.2,0,0,0.2,0,0,0,0.6
,,294.1043,,310.828,4.0189,2,1,24.92,0,2,0,0.7947531163,,,,0,0.316,-5.454,,,,,,,,,0.252,0,0,0,0.4,0.2,0.2,0,0,0.2,0,0,0,0.6
,,295.1075,,310.828,4.0189,2,1,24.92,0,2,0,0.7947531163,,,,0,0.316,-5.454,,,,,,,,,0.252,0,0,0,0.4,0.2,0.2,0,0,0.2,0,0,0,0.6
,,296.1017,,310.828,4.0189,2,1,24.92,0,2,0,0.7947531163,,,,0,0.316,-5.454,,,,,,,,,0.252,0,0,0,0.4,0.2,0.2,0,0,0.2,0,0,0,0.6
