molecule,number,FDA,approved,name,mz,smiles,mw,alogp,hba,hbd,psa,rotb,arom,alerts,qed,pains,fsp3,cacao,half,life,logs,logd,bioconcen,igc50,lc50fm,lc50dm,npscore,chelator,Nr-ar,Nr-ar-lbd,Nr-ahr,Nr-aromatase,Nr-er,Nr-er-lbd,Nr-ppar-gamma,Sr-are,Sr-atad5,Sr-hse,Sr-mmp,Sr-p53
129,androsterone,133.0992,C[C@]12CC[C@H](C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C)O  ,290.447,3.9591,2,1,37.3,0,0,0,0.7329727354,,,,0,0.947,-4.681,,,,,,,,,2.658,0,1,1,0,0.2,1,1,0,0.2,0,0,0.4,0
,,135.1156,,290.447,3.9591,2,1,37.3,0,0,0,0.7329727354,,,,0,0.947,-4.681,,,,,,,,,2.658,0,1,1,0,0.2,1,1,0,0.2,0,0,0.4,0
,,145.0997,,290.447,3.9591,2,1,37.3,0,0,0,0.7329727354,,,,0,0.947,-4.681,,,,,,,,,2.658,0,1,1,0,0.2,1,1,0,0.2,0,0,0.4,0
,,147.1163,,290.447,3.9591,2,1,37.3,0,0,0,0.7329727354,,,,0,0.947,-4.681,,,,,,,,,2.658,0,1,1,0,0.2,1,1,0,0.2,0,0,0.4,0
,,159.1161,,290.447,3.9591,2,1,37.3,0,0,0,0.7329727354,,,,0,0.947,-4.681,,,,,,,,,2.658,0,1,1,0,0.2,1,1,0,0.2,0,0,0.4,0
,,161.095,,290.447,3.9591,2,1,37.3,0,0,0,0.7329727354,,,,0,0.947,-4.681,,,,,,,,,2.658,0,1,1,0,0.2,1,1,0,0.2,0,0,0.4,0
,,161.132,,290.447,3.9591,2,1,37.3,0,0,0,0.7329727354,,,,0,0.947,-4.681,,,,,,,,,2.658,0,1,1,0,0.2,1,1,0,0.2,0,0,0.4,0
,,173.1303,,290.447,3.9591,2,1,37.3,0,0,0,0.7329727354,,,,0,0.947,-4.681,,,,,,,,,2.658,0,1,1,0,0.2,1,1,0,0.2,0,0,0.4,0
,,175.1105,,290.447,3.9591,2,1,37.3,0,0,0,0.7329727354,,,,0,0.947,-4.681,,,,,,,,,2.658,0,1,1,0,0.2,1,1,0,0.2,0,0,0.4,0
,,175.1469,,290.447,3.9591,2,1,37.3,0,0,0,0.7329727354,,,,0,0.947,-4.681,,,,,,,,,2.658,0,1,1,0,0.2,1,1,0,0.2,0,0,0.4,0
,,177.1267,,290.447,3.9591,2,1,37.3,0,0,0,0.7329727354,,,,0,0.947,-4.681,,,,,,,,,2.658,0,1,1,0,0.2,1,1,0,0.2,0,0,0.4,0
,,179.1069,,290.447,3.9591,2,1,37.3,0,0,0,0.7329727354,,,,0,0.947,-4.681,,,,,,,,,2.658,0,1,1,0,0.2,1,1,0,0.2,0,0,0.4,0
,,185.1322,,290.447,3.9591,2,1,37.3,0,0,0,0.7329727354,,,,0,0.947,-4.681,,,,,,,,,2.658,0,1,1,0,0.2,1,1,0,0.2,0,0,0.4,0
,,187.1495,,290.447,3.9591,2,1,37.3,0,0,0,0.7329727354,,,,0,0.947,-4.681,,,,,,,,,2.658,0,1,1,0,0.2,1,1,0,0.2,0,0,0.4,0
,,189.1648,,290.447,3.9591,2,1,37.3,0,0,0,0.7329727354,,,,0,0.947,-4.681,,,,,,,,,2.658,0,1,1,0,0.2,1,1,0,0.2,0,0,0.4,0
,,191.1407,,290.447,3.9591,2,1,37.3,0,0,0,0.7329727354,,,,0,0.947,-4.681,,,,,,,,,2.658,0,1,1,0,0.2,1,1,0,0.2,0,0,0.4,0
,,199.1485,,290.447,3.9591,2,1,37.3,0,0,0,0.7329727354,,,,0,0.947,-4.681,,,,,,,,,2.658,0,1,1,0,0.2,1,1,0,0.2,0,0,0.4,0
,,200.1522,,290.447,3.9591,2,1,37.3,0,0,0,0.7329727354,,,,0,0.947,-4.681,,,,,,,,,2.658,0,1,1,0,0.2,1,1,0,0.2,0,0,0.4,0
,,201.1633,,290.447,3.9591,2,1,37.3,0,0,0,0.7329727354,,,,0,0.947,-4.681,,,,,,,,,2.658,0,1,1,0,0.2,1,1,0,0.2,0,0,0.4,0
,,203.1064,,290.447,3.9591,2,1,37.3,0,0,0,0.7329727354,,,,0,0.947,-4.681,,,,,,,,,2.658,0,1,1,0,0.2,1,1,0,0.2,0,0,0.4,0
,,203.1767,,290.447,3.9591,2,1,37.3,0,0,0,0.7329727354,,,,0,0.947,-4.681,,,,,,,,,2.658,0,1,1,0,0.2,1,1,0,0.2,0,0,0.4,0
,,213.1615,,290.447,3.9591,2,1,37.3,0,0,0,0.7329727354,,,,0,0.947,-4.681,,,,,,,,,2.658,0,1,1,0,0.2,1,1,0,0.2,0,0,0.4,0
,,215.1786,,290.447,3.9591,2,1,37.3,0,0,0,0.7329727354,,,,0,0.947,-4.681,,,,,,,,,2.658,0,1,1,0,0.2,1,1,0,0.2,0,0,0.4,0
,,216.1833,,290.447,3.9591,2,1,37.3,0,0,0,0.7329727354,,,,0,0.947,-4.681,,,,,,,,,2.658,0,1,1,0,0.2,1,1,0,0.2,0,0,0.4,0
,,229.1942,,290.447,3.9591,2,1,37.3,0,0,0,0.7329727354,,,,0,0.947,-4.681,,,,,,,,,2.658,0,1,1,0,0.2,1,1,0,0.2,0,0,0.4,0
,,255.2104,,290.447,3.9591,2,1,37.3,0,0,0,0.7329727354,,,,0,0.947,-4.681,,,,,,,,,2.658,0,1,1,0,0.2,1,1,0,0.2,0,0,0.4,0
,,256.2136,,290.447,3.9591,2,1,37.3,0,0,0,0.7329727354,,,,0,0.947,-4.681,,,,,,,,,2.658,0,1,1,0,0.2,1,1,0,0.2,0,0,0.4,0
,,273.2211,,290.447,3.9591,2,1,37.3,0,0,0,0.7329727354,,,,0,0.947,-4.681,,,,,,,,,2.658,0,1,1,0,0.2,1,1,0,0.2,0,0,0.4,0
,,274.223,,290.447,3.9591,2,1,37.3,0,0,0,0.7329727354,,,,0,0.947,-4.681,,,,,,,,,2.658,0,1,1,0,0.2,1,1,0,0.2,0,0,0.4,0
,,289.2186,,290.447,3.9591,2,1,37.3,0,0,0,0.7329727354,,,,0,0.947,-4.681,,,,,,,,,2.658,0,1,1,0,0.2,1,1,0,0.2,0,0,0.4,0
,,291.2322,,290.447,3.9591,2,1,37.3,0,0,0,0.7329727354,,,,0,0.947,-4.681,,,,,,,,,2.658,0,1,1,0,0.2,1,1,0,0.2,0,0,0.4,0
,,292.2369,,290.447,3.9591,2,1,37.3,0,0,0,0.7329727354,,,,0,0.947,-4.681,,,,,,,,,2.658,0,1,1,0,0.2,1,1,0,0.2,0,0,0.4,0
,,166.0685,,290.447,3.9591,2,1,37.3,0,0,0,0.7329727354,,,,0,0.947,-4.681,,,,,,,,,2.658,0,1,1,0,0.2,1,1,0,0.2,0,0,0.4,0
