molecule,number,FDA,approved,name,mz,smiles,mw,alogp,hba,hbd,psa,rotb,arom,alerts,qed,pains,fsp3,cacao,half,life,logs,logd,bioconcen,igc50,lc50fm,lc50dm,npscore,chelator,Nr-ar,Nr-ar-lbd,Nr-ahr,Nr-aromatase,Nr-er,Nr-er-lbd,Nr-ppar-gamma,Sr-are,Sr-atad5,Sr-hse,Sr-mmp,Sr-p53
192,pyrimidone,68.9, C1=CNC(=O)N=C1  ,96.089,-0.2301,2,1,45.75,0,1,0,0.484546582,,,,0,0,-4.435,,,,,,,,,-0.576,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0
,,84.9,,96.089,-0.2301,2,1,45.75,0,1,0,0.484546582,,,,0,0,-4.435,,,,,,,,,-0.576,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0
,,86.5,,96.089,-0.2301,2,1,45.75,0,1,0,0.484546582,,,,0,0,-4.435,,,,,,,,,-0.576,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0
,,90.8,,96.089,-0.2301,2,1,45.75,0,1,0,0.484546582,,,,0,0,-4.435,,,,,,,,,-0.576,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0
,,96.4,,96.089,-0.2301,2,1,45.75,0,1,0,0.484546582,,,,0,0,-4.435,,,,,,,,,-0.576,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0
,,104.1,,96.089,-0.2301,2,1,45.75,0,1,0,0.484546582,,,,0,0,-4.435,,,,,,,,,-0.576,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0
,,105,,96.089,-0.2301,2,1,45.75,0,1,0,0.484546582,,,,0,0,-4.435,,,,,,,,,-0.576,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0
,,112.4,,96.089,-0.2301,2,1,45.75,0,1,0,0.484546582,,,,0,0,-4.435,,,,,,,,,-0.576,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0
,,119.4,,96.089,-0.2301,2,1,45.75,0,1,0,0.484546582,,,,0,0,-4.435,,,,,,,,,-0.576,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0
,,123.8,,96.089,-0.2301,2,1,45.75,0,1,0,0.484546582,,,,0,0,-4.435,,,,,,,,,-0.576,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0
,,129,,96.089,-0.2301,2,1,45.75,0,1,0,0.484546582,,,,0,0,-4.435,,,,,,,,,-0.576,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0
,,140.9,,96.089,-0.2301,2,1,45.75,0,1,0,0.484546582,,,,0,0,-4.435,,,,,,,,,-0.576,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0
,,146.9,,96.089,-0.2301,2,1,45.75,0,1,0,0.484546582,,,,0,0,-4.435,,,,,,,,,-0.576,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0
,,161.1,,96.089,-0.2301,2,1,45.75,0,1,0,0.484546582,,,,0,0,-4.435,,,,,,,,,-0.576,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0
,,162,,96.089,-0.2301,2,1,45.75,0,1,0,0.484546582,,,,0,0,-4.435,,,,,,,,,-0.576,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0
,,170.3,,96.089,-0.2301,2,1,45.75,0,1,0,0.484546582,,,,0,0,-4.435,,,,,,,,,-0.576,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0
,,203.2,,96.089,-0.2301,2,1,45.75,0,1,0,0.484546582,,,,0,0,-4.435,,,,,,,,,-0.576,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0
,,219.2,,96.089,-0.2301,2,1,45.75,0,1,0,0.484546582,,,,0,0,-4.435,,,,,,,,,-0.576,0,0,0,0,0,0.2,0,0,0,0.2,0,0,0
,,112.0313,,96.089,-0.2301,2,1,45.75,0,1,0,0.484546582,,,,0,0,-4.435,,,,,,,,,,,,,,,,,,,,,,
