molecule,number,FDA,approved,name,mz,smiles,mw,alogp,hba,hbd,psa,rotb,arom,alerts,qed,pains,fsp3,cacao,half,life,logs,logd,bioconcen,igc50,lc50fm,lc50dm,npscore,chelator,Nr-ar,Nr-ar-lbd,Nr-ahr,Nr-aromatase,Nr-er,Nr-er-lbd,Nr-ppar-gamma,Sr-are,Sr-atad5,Sr-hse,Sr-mmp,Sr-p53
173,ifosfamide,122.0534,C1CN(P(=O)(OC1)NCCCl)CCCl  ,261.088999,1.884,4,1,41.57,5,0,2,0.605720669,,,,0,1,-5.717,,,,,,,,,-0.397,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0.4
,,127.9651,,261.088999,1.884,4,1,41.57,5,0,2,0.605720669,,,,0,1,-5.717,,,,,,,,,-0.397,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0.4
,,141.981,,,,,,,,,,,,,,0,1,-5.717,,,,,,,,,-0.397,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0.4
,,146.0353,,261.088999,1.884,4,1,41.57,5,0,2,0.605720669,,,,0,1,-5.717,,,,,,,,,-0.397,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0.4
,,153.9808,,262.088999,2.884,5,2,42.57,6,1,3,1.605720669,,,,0,1,-5.717,,,,,,,,,-0.397,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0.4
,,154.9839,,262.088999,2.884,5,2,42.57,6,1,3,1.605720669,,,,0,1,-5.717,,,,,,,,,-0.397,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0.4
,,155.9777,,,,,,,,,,,,,,0,1,-5.717,,,,,,,,,-0.397,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0.4
,,182.0121,,262.088999,2.884,5,2,42.57,6,1,3,1.605720669,,,,0,1,-5.717,,,,,,,,,-0.397,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0.4
,,183.0153,,263.088999,3.884,6,3,43.57,7,2,4,2.605720669,,,,0,1,-5.717,,,,,,,,,-0.397,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0.4
,,184.0091,,263.088999,3.884,6,3,43.57,7,2,4,2.605720669,,,,0,1,-5.717,,,,,,,,,-0.397,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0.4
,,200.0228,,,,,,,,,,,,,,0,1,-5.717,,,,,,,,,-0.397,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0.4
,,202.0195,,263.088999,3.884,6,3,43.57,7,2,4,2.605720669,,,,0,1,-5.717,,,,,,,,,-0.397,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0.4
,,233.0002,,264.088999,4.884,7,4,44.57,8,3,5,3.605720669,,,,0,1,-5.717,,,,,,,,,-0.397,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0.4
,,234.003,,264.088999,4.884,7,4,44.57,8,3,5,3.605720669,,,,0,1,-5.717,,,,,,,,,-0.397,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0.4
,,234.9972,,,,,,,,,,,,,,0,1,-5.717,,,,,,,,,-0.397,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0.4
,,261.0317,,264.088999,4.884,7,4,44.57,8,3,5,3.605720669,,,,0,1,-5.717,,,,,,,,,-0.397,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0.4
,,262.0344,,265.088999,5.884,8,5,45.57,9,4,6,4.605720669,,,,0,1,-5.717,,,,,,,,,-0.397,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0.4
,,263.0287,,265.088999,5.884,8,5,45.57,9,4,6,4.605720669,,,,0,1,-5.717,,,,,,,,,-0.397,0,0,0,0,0,0,0,0,0.2,0.2,0,0,0.4
