molecule,number,FDA,approved,name,mz,smiles,mw,alogp,hba,hbd,psa,rotb,arom,alerts,qed,pains,fsp3,cacao,half,life,logs,logd,bioconcen,igc50,lc50fm,lc50dm,npscore,chelator,Nr-ar,Nr-ar-lbd,Nr-ahr,Nr-aromatase,Nr-er,Nr-er-lbd,Nr-ppar-gamma,Sr-are,Sr-atad5,Sr-hse,Sr-mmp,Sr-p53
4,zalcitabine,44.8,C1C[C@@H](O[C@@H]1CO)N2C=CC(=NC2=O)N  ,211.221,-0.5046,5,2,90.37,2,1,0,0.6875458801,,,,0,0.556,-5.655,,,,,,,,,1.059,0,0,0,0,0,0,0,0,0.6,0,0,0,0.8
,,50.1,,211.221,-0.5046,5,2,90.37,2,1,0,0.6875458801,,,,0,0.556,-4.655,,,,,,,,,1.059,0,0,0,0,0,0,0,0,0.6,0,0,0,0.8
,,55,,211.221,-0.5046,5,2,90.37,2,1,0,0.6875458801,,,,0,0.556,-3.655,,,,,,,,,1.059,0,0,0,0,0,0,0,0,0.6,0,0,0,0.8
,,57.3,,211.221,-0.5046,5,2,90.37,2,1,0,0.6875458801,,,,0,0.556,-2.655,,,,,,,,,1.059,0,0,0,0,0,0,0,0,0.6,0,0,0,0.8
,,59,,211.221,-0.5046,5,2,90.37,2,1,0,0.6875458801,,,,0,0.556,-1.655,,,,,,,,,1.059,0,0,0,0,0,0,0,0,0.6,0,0,0,0.8
,,68,,211.221,-0.5046,5,2,90.37,2,1,0,0.6875458801,,,,0,0.556,-0.655,,,,,,,,,1.059,0,0,0,0,0,0,0,0,0.6,0,0,0,0.8
,,69.3,,211.221,-0.5046,5,2,90.37,2,1,0,0.6875458801,,,,0,0.556,0.345,,,,,,,,,1.059,0,0,0,0,0,0,0,0,0.6,0,0,0,0.8
,,71,,211.221,-0.5046,5,2,90.37,2,1,0,0.6875458801,,,,0,0.556,1.345,,,,,,,,,1.059,0,0,0,0,0,0,0,0,0.6,0,0,0,0.8
,,71.4,,211.221,-0.5046,5,2,90.37,2,1,0,0.6875458801,,,,0,0.556,2.345,,,,,,,,,1.059,0,0,0,0,0,0,0,0,0.6,0,0,0,0.8
,,73,,211.221,-0.5046,5,2,90.37,2,1,0,0.6875458801,,,,0,0.556,3.345,,,,,,,,,1.059,0,0,0,0,0,0,0,0,0.6,0,0,0,0.8
,,81,,211.221,-0.5046,5,2,90.37,2,1,0,0.6875458801,,,,0,0.556,4.345,,,,,,,,,1.059,0,0,0,0,0,0,0,0,0.6,0,0,0,0.8
,,83,,211.221,-0.5046,5,2,90.37,2,1,0,0.6875458801,,,,0,0.556,5.345,,,,,,,,,1.059,0,0,0,0,0,0,0,0,0.6,0,0,0,0.8
,,84.9,,211.221,-0.5046,5,2,90.37,2,1,0,0.6875458801,,,,0,0.556,6.345,,,,,,,,,1.059,0,0,0,0,0,0,0,0,0.6,0,0,0,0.8
,,89.1,,211.221,-0.5046,5,2,90.37,2,1,0,0.6875458801,,,,0,0.556,7.345,,,,,,,,,1.059,0,0,0,0,0,0,0,0,0.6,0,0,0,0.8
,,93.3,,211.221,-0.5046,5,2,90.37,2,1,0,0.6875458801,,,,0,0.556,8.345,,,,,,,,,1.059,0,0,0,0,0,0,0,0,0.6,0,0,0,0.8
,,94,,211.221,-0.5046,5,2,90.37,2,1,0,0.6875458801,,,,0,0.556,9.345,,,,,,,,,1.059,0,0,0,0,0,0,0,0,0.6,0,0,0,0.8
,,95,,211.221,-0.5046,5,2,90.37,2,1,0,0.6875458801,,,,0,0.556,10.345,,,,,,,,,1.059,0,0,0,0,0,0,0,0,0.6,0,0,0,0.8
,,97.1,,211.221,-0.5046,5,2,90.37,2,1,0,0.6875458801,,,,0,0.556,11.345,,,,,,,,,1.059,0,0,0,0,0,0,0,0,0.6,0,0,0,0.8
,,100.1,,211.221,-0.5046,5,2,90.37,2,1,0,0.6875458801,,,,0,0.556,12.345,,,,,,,,,1.059,0,0,0,0,0,0,0,0,0.6,0,0,0,0.8
,,100.9,,211.221,-0.5046,5,2,90.37,2,1,0,0.6875458801,,,,0,0.556,13.345,,,,,,,,,1.059,0,0,0,0,0,0,0,0,0.6,0,0,0,0.8
,,107.1,,211.221,-0.5046,5,2,90.37,2,1,0,0.6875458801,,,,0,0.556,14.345,,,,,,,,,1.059,0,0,0,0,0,0,0,0,0.6,0,0,0,0.8
,,109.1,,211.221,-0.5046,5,2,90.37,2,1,0,0.6875458801,,,,0,0.556,15.345,,,,,,,,,1.059,0,0,0,0,0,0,0,0,0.6,0,0,0,0.8
,,112.1,,211.221,-0.5046,5,2,90.37,2,1,0,0.6875458801,,,,0,0.556,16.345,,,,,,,,,1.059,0,0,0,0,0,0,0,0,0.6,0,0,0,0.8
,,113.4,,211.221,-0.5046,5,2,90.37,2,1,0,0.6875458801,,,,0,0.556,17.345,,,,,,,,,1.059,0,0,0,0,0,0,0,0,0.6,0,0,0,0.8
,,119.1,,211.221,-0.5046,5,2,90.37,2,1,0,0.6875458801,,,,0,0.556,18.345,,,,,,,,,1.059,0,0,0,0,0,0,0,0,0.6,0,0,0,0.8
,,121,,211.221,-0.5046,5,2,90.37,2,1,0,0.6875458801,,,,0,0.556,19.345,,,,,,,,,1.059,0,0,0,0,0,0,0,0,0.6,0,0,0,0.8
,,122.1,,211.221,-0.5046,5,2,90.37,2,1,0,0.6875458801,,,,0,0.556,20.345,,,,,,,,,1.059,0,0,0,0,0,0,0,0,0.6,0,0,0,0.8
,,124.8,,211.221,-0.5046,5,2,90.37,2,1,0,0.6875458801,,,,0,0.556,21.345,,,,,,,,,1.059,0,0,0,0,0,0,0,0,0.6,0,0,0,0.8
,,129.9,,211.221,-0.5046,5,2,90.37,2,1,0,0.6875458801,,,,0,0.556,22.345,,,,,,,,,1.059,0,0,0,0,0,0,0,0,0.6,0,0,0,0.8
,,132.9,,211.221,-0.5046,5,2,90.37,2,1,0,0.6875458801,,,,0,0.556,23.345,,,,,,,,,1.059,0,0,0,0,0,0,0,0,0.6,0,0,0,0.8
,,134.9,,211.221,-0.5046,5,2,90.37,2,1,0,0.6875458801,,,,0,0.556,24.345,,,,,,,,,1.059,0,0,0,0,0,0,0,0,0.6,0,0,0,0.8
,,137.4,,211.221,-0.5046,5,2,90.37,2,1,0,0.6875458801,,,,0,0.556,25.345,,,,,,,,,1.059,0,0,0,0,0,0,0,0,0.6,0,0,0,0.8
,,139.1,,211.221,-0.5046,5,2,90.37,2,1,0,0.6875458801,,,,0,0.556,26.345,,,,,,,,,1.059,0,0,0,0,0,0,0,0,0.6,0,0,0,0.8
,,147.8,,211.221,-0.5046,5,2,90.37,2,1,0,0.6875458801,,,,0,0.556,27.345,,,,,,,,,1.059,0,0,0,0,0,0,0,0,0.6,0,0,0,0.8
,,149.1,,211.221,-0.5046,5,2,90.37,2,1,0,0.6875458801,,,,0,0.556,28.345,,,,,,,,,1.059,0,0,0,0,0,0,0,0,0.6,0,0,0,0.8
,,152.8,,211.221,-0.5046,5,2,90.37,2,1,0,0.6875458801,,,,0,0.556,29.345,,,,,,,,,1.059,0,0,0,0,0,0,0,0,0.6,0,0,0,0.8
,,155.9,,211.221,-0.5046,5,2,90.37,2,1,0,0.6875458801,,,,0,0.556,30.345,,,,,,,,,1.059,0,0,0,0,0,0,0,0,0.6,0,0,0,0.8
,,163,,211.221,-0.5046,5,2,90.37,2,1,0,0.6875458801,,,,0,0.556,31.345,,,,,,,,,1.059,0,0,0,0,0,0,0,0,0.6,0,0,0,0.8
,,167.2,,211.221,-0.5046,5,2,90.37,2,1,0,0.6875458801,,,,0,0.556,32.345,,,,,,,,,1.059,0,0,0,0,0,0,0,0,0.6,0,0,0,0.8
,,177.2,,211.221,-0.5046,5,2,90.37,2,1,0,0.6875458801,,,,0,0.556,33.345,,,,,,,,,1.059,0,0,0,0,0,0,0,0,0.6,0,0,0,0.8
,,195.3,,211.221,-0.5046,5,2,90.37,2,1,0,0.6875458801,,,,0,0.556,34.345,,,,,,,,,1.059,0,0,0,0,0,0,0,0,0.6,0,0,0,0.8
,,212.1,,211.221,-0.5046,5,2,90.37,2,1,0,0.6875458801,,,,0,0.556,35.345,,,,,,,,,1.059,0,0,0,0,0,0,0,0,0.6,0,0,0,0.8
,,142.1231,,211.221,-0.5046,5,2,90.37,2,1,0,0.6875458801,,,,0,0.556,36.345,,,,,,,,,1.059,0,0,0,0,0,0,0,0,0.6,0,0,0,0.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,1.059,0,0,0,0,0,0,0,0,0.6,0,0,0,0.8
