molecule,number,FDA,approved,name,mz,smiles,mw,alogp,hba,hbd,psa,rotb,arom,alerts,qed,pains,fsp3,cacao,half,life,logs,logd,bioconcen,igc50,lc50fm,lc50dm,npscore,chelator,Nr-ar,Nr-ar-lbd,Nr-ahr,Nr-aromatase,Nr-er,Nr-er-lbd,Nr-ppar-gamma,Sr-are,Sr-atad5,Sr-hse,Sr-mmp,Sr-p53
180,diazoxide,62.6, CC1=NS(=O)(=O)C2=C(N1)C=CC(=C2)Cl  ,230.676,1.8726,3,1,58.53,0,1,0,0.7403757755,,,,0,0.125,-4.526,,,,,,,,,-1.753,0,0,0,0.6,0,0.2,0,0,0.2,0,0,0.6,0
,,72.7,,230.676,1.8726,3,1,58.53,0,1,0,0.7403757755,,,,0,0.125,-4.526,,,,,,,,,-1.753,0,0,0,0.6,0,0.2,0,0,0.2,0,0,0.6,0
,,76.9,,230.676,1.8726,3,1,58.53,0,1,0,0.7403757755,,,,0,0.125,-4.526,,,,,,,,,-1.753,0,0,0,0.6,0,0.2,0,0,0.2,0,0,0.6,0
,,90.8,,230.676,1.8726,3,1,58.53,0,1,0,0.7403757755,,,,0,0.125,-4.526,,,,,,,,,-1.753,0,0,0,0.6,0,0.2,0,0,0.2,0,0,0.6,0
,,91.7,,230.676,1.8726,3,1,58.53,0,1,0,0.7403757755,,,,0,0.125,-4.526,,,,,,,,,-1.753,0,0,0,0.6,0,0.2,0,0,0.2,0,0,0.6,0
,,100.3,,230.676,1.8726,3,1,58.53,0,1,0,0.7403757755,,,,0,0.125,-4.526,,,,,,,,,-1.753,0,0,0,0.6,0,0.2,0,0,0.2,0,0,0.6,0
,,100.8,,230.676,1.8726,3,1,58.53,0,1,0,0.7403757755,,,,0,0.125,-4.526,,,,,,,,,-1.753,0,0,0,0.6,0,0.2,0,0,0.2,0,0,0.6,0
,,112.3,,230.676,1.8726,3,1,58.53,0,1,0,0.7403757755,,,,0,0.125,-4.526,,,,,,,,,-1.753,0,0,0,0.6,0,0.2,0,0,0.2,0,0,0.6,0
,,126.2,,230.676,1.8726,3,1,58.53,0,1,0,0.7403757755,,,,0,0.125,-4.526,,,,,,,,,-1.753,0,0,0,0.6,0,0.2,0,0,0.2,0,0,0.6,0
,,138.3,,230.676,1.8726,3,1,58.53,0,1,0,0.7403757755,,,,0,0.125,-4.526,,,,,,,,,-1.753,0,0,0,0.6,0,0.2,0,0,0.2,0,0,0.6,0
,,141,,230.676,1.8726,3,1,58.53,0,1,0,0.7403757755,,,,0,0.125,-4.526,,,,,,,,,-1.753,0,0,0,0.6,0,0.2,0,0,0.2,0,0,0.6,0
,,141.9,,230.676,1.8726,3,1,58.53,0,1,0,0.7403757755,,,,0,0.125,-4.526,,,,,,,,,-1.753,0,0,0,0.6,0,0.2,0,0,0.2,0,0,0.6,0
,,157.9,,230.676,1.8726,3,1,58.53,0,1,0,0.7403757755,,,,0,0.125,-4.526,,,,,,,,,-1.753,0,0,0,0.6,0,0.2,0,0,0.2,0,0,0.6,0
,,170.2,,230.676,1.8726,3,1,58.53,0,1,0,0.7403757755,,,,0,0.125,-4.526,,,,,,,,,-1.753,0,0,0,0.6,0,0.2,0,0,0.2,0,0,0.6,0
,,171.5,,230.676,1.8726,3,1,58.53,0,1,0,0.7403757755,,,,0,0.125,-4.526,,,,,,,,,-1.753,0,0,0,0.6,0,0.2,0,0,0.2,0,0,0.6,0
,,190.1,,230.676,1.8726,3,1,58.53,0,1,0,0.7403757755,,,,0,0.125,-4.526,,,,,,,,,-1.753,0,0,0,0.6,0,0.2,0,0,0.2,0,0,0.6,0
,,196.3,,230.676,1.8726,3,1,58.53,0,1,0,0.7403757755,,,,0,0.125,-4.526,,,,,,,,,-1.753,0,0,0,0.6,0,0.2,0,0,0.2,0,0,0.6,0
,,214.4,,230.676,1.8726,3,1,58.53,0,1,0,0.7403757755,,,,0,0.125,-4.526,,,,,,,,,-1.753,0,0,0,0.6,0,0.2,0,0,0.2,0,0,0.6,0
,,216.5,,230.676,1.8726,3,1,58.53,0,1,0,0.7403757755,,,,0,0.125,-4.526,,,,,,,,,-1.753,0,0,0,0.6,0,0.2,0,0,0.2,0,0,0.6,0
,,231.1,,230.676,1.8726,3,1,58.53,0,1,0,0.7403757755,,,,0,0.125,-4.526,,,,,,,,,-1.753,0,0,0,0.6,0,0.2,0,0,0.2,0,0,0.6,0
,,135.0461,,230.676,1.8726,3,1,58.53,0,1,0,0.7403757755,,,,0,0.125,-4.526,,,,,,,,,-1.753,0,0,0,0.6,0,0.2,0,0,0.2,0,0,0.6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.753,0,0,0,0.6,0,0.2,0,0,0.2,0,0,0.6,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.753,0,0,0,0.6,0,0.2,0,0,0.2,0,0,0.6,0
