molecule,number,FDA,approved,name,mz,smiles,mw,alogp,hba,hbd,psa,rotb,arom,alerts,qed,pains,fsp3,cacao,half,life,logs,logd,bioconcen,igc50,lc50fm,lc50dm,npscore,chelator,Nr-ar,Nr-ar-lbd,Nr-ahr,Nr-aromatase,Nr-er,Nr-er-lbd,Nr-ppar-gamma,Sr-are,Sr-atad5,Sr-hse,Sr-mmp,Sr-p53
147,phenacetin,110.0598,CCOC1=CC=C(C=C1)NC(=O)C,179.2189999999,2.0437,2,1,38.33,3,1,0,0.7706788668,,,,0,0.3,-4.298,,,,,,,,,-1.51,0,0,0,0.8,0,0.2,0,0,0,0,0,0.2,0
,,111.0629,,179.2189999999,2.0437,2,1,38.33,3,1,0,0.7706788668,,,,0,0.3,-4.298,,,,,,,,,-1.51,0,0,0,0.8,0,0.2,0,0,0,0,0,0.2,0
,,134.0592,,179.2189999999,2.0437,2,1,38.33,3,1,0,0.7706788668,,,,0,0.3,-4.298,,,,,,,,,-1.51,0,0,0,0.8,0,0.2,0,0,0,0,0,0.2,0
,,138.091,,179.2189999999,2.0437,2,1,38.33,3,1,0,0.7706788668,,,,0,0.3,-4.298,,,,,,,,,-1.51,0,0,0,0.8,0,0.2,0,0,0,0,0,0.2,0
,,139.0944,,179.2189999999,2.0437,2,1,38.33,3,1,0,0.7706788668,,,,0,0.3,-4.298,,,,,,,,,-1.51,0,0,0,0.8,0,0.2,0,0,0,0,0,0.2,0
,,152.0703,,179.2189999999,2.0437,2,1,38.33,3,1,0,0.7706788668,,,,0,0.3,-4.298,,,,,,,,,-1.51,0,0,0,0.8,0,0.2,0,0,0,0,0,0.2,0
,,153.0732,,179.2189999999,2.0437,2,1,38.33,3,1,0,0.7706788668,,,,0,0.3,-4.298,,,,,,,,,-1.51,0,0,0,0.8,0,0.2,0,0,0,0,0,0.2,0
,,162.0913,,179.2189999999,2.0437,2,1,38.33,3,1,0,0.7706788668,,,,0,0.3,-4.298,,,,,,,,,-1.51,0,0,0,0.8,0,0.2,0,0,0,0,0,0.2,0
,,179.0635,,179.2189999999,2.0437,2,1,38.33,3,1,0,0.7706788668,,,,0,0.3,-4.298,,,,,,,,,-1.51,0,0,0,0.8,0,0.2,0,0,0,0,0,0.2,0
,,180.1016,,179.2189999999,2.0437,2,1,38.33,3,1,0,0.7706788668,,,,0,0.3,-4.298,,,,,,,,,-1.51,0,0,0,0.8,0,0.2,0,0,0,0,0,0.2,0
,,181.1052,,179.2189999999,2.0437,2,1,38.33,3,1,0,0.7706788668,,,,0,0.3,-4.298,,,,,,,,,-1.51,0,0,0,0.8,0,0.2,0,0,0,0,0,0.2,0
,,209.0728,,179.2189999999,2.0437,2,1,38.33,3,1,0,0.7706788668,,,,0,0.3,-4.298,,,,,,,,,-1.51,0,0,0,0.8,0,0.2,0,0,0,0,0,0.2,0
