molecule,number,FDA,approved,name,mz,smiles,mw,alogp,hba,hbd,psa,rotb,arom,alerts,qed,pains,fsp3,cacao,half,life,logs,logd,bioconcen,igc50,lc50fm,lc50dm,npscore,chelator,Nr-ar,Nr-ar-lbd,Nr-ahr,Nr-aromatase,Nr-er,Nr-er-lbd,Nr-ppar-gamma,Sr-are,Sr-atad5,Sr-hse,Sr-mmp,Sr-p53
174,ganciclovir,83,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N  ,255.2339,-1.97089999,7,4,139.28,5,2,0,0.4854930576,,,,0,0.444,-6.167,,,,,,,,,0.294,0,0,0,0,0,0,0,0,0,0,0,0,0.4
,,87.2,,255.2339,-1.97089999,7,4,139.28,5,2,0,0.4854930576,,,,0,0.444,-6.167,,,,,,,,,0.294,0,0,0,0,0,0,0,0,0,0,0,0,0.4
,,90.8,,255.2339,-1.97089999,7,4,139.28,5,2,0,0.4854930576,,,,0,0.444,-6.167,,,,,,,,,0.294,0,0,0,0,0,0,0,0,0,0,0,0,0.4
,,94.9,,255.2339,-1.97089999,7,4,139.28,5,2,0,0.4854930576,,,,0,0.444,-6.167,,,,,,,,,0.294,0,0,0,0,0,0,0,0,0,0,0,0,0.4
,,97.1,,255.2339,-1.97089999,7,4,139.28,5,2,0,0.4854930576,,,,0,0.444,-6.167,,,,,,,,,0.294,0,0,0,0,0,0,0,0,0,0,0,0,0.4
,,99.2,,255.2339,-1.97089999,7,4,139.28,5,2,0,0.4854930576,,,,0,0.444,-6.167,,,,,,,,,0.294,0,0,0,0,0,0,0,0,0,0,0,0,0.4
,,105,,255.2339,-1.97089999,7,4,139.28,5,2,0,0.4854930576,,,,0,0.444,-6.167,,,,,,,,,0.294,0,0,0,0,0,0,0,0,0,0,0,0,0.4
,,109.3,,255.2339,-1.97089999,7,4,139.28,5,2,0,0.4854930576,,,,0,0.444,-6.167,,,,,,,,,0.294,0,0,0,0,0,0,0,0,0,0,0,0,0.4
,,116.9,,255.2339,-1.97089999,7,4,139.28,5,2,0,0.4854930576,,,,0,0.444,-6.167,,,,,,,,,0.294,0,0,0,0,0,0,0,0,0,0,0,0,0.4
,,119,,255.2339,-1.97089999,7,4,139.28,5,2,0,0.4854930576,,,,0,0.444,-6.167,,,,,,,,,0.294,0,0,0,0,0,0,0,0,0,0,0,0,0.4
