molecule,number,FDA,approved,name,mz,smiles,mw,alogp,hba,hbd,psa,rotb,arom,alerts,qed,pains,fsp3,cacao,half,life,logs,logd,bioconcen,igc50,lc50fm,lc50dm,npscore,chelator,Nr-ar,Nr-ar-lbd,Nr-ahr,Nr-aromatase,Nr-er,Nr-er-lbd,Nr-ppar-gamma,Sr-are,Sr-atad5,Sr-hse,Sr-mmp,Sr-p53
188,n,acetyl,l,leucine,69.3,CC(C)C[C@@H](C(=O)O)NC(=O)C  ,173.21199999,0.6218,3,2,66.4,4,0,0,0.6545994633,0,0.75,-5.546,,,,,,,,,0.165,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0
,,71.3,,173.21199999,0.6218,3,2,66.4,4,0,0,0.6545994633,,,,0,0.75,-5.546,,,,,,,,,0.165,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0
,,72.1,,173.21199999,0.6218,3,2,66.4,4,0,0,0.6545994633,,,,0,0.75,-5.546,,,,,,,,,0.165,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0
,,73.7,,173.21199999,0.6218,3,2,66.4,4,0,0,0.6545994633,,,,0,0.75,-5.546,,,,,,,,,0.165,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0
,,75.3,,173.21199999,0.6218,3,2,66.4,4,0,0,0.6545994633,,,,0,0.75,-5.546,,,,,,,,,0.165,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0
,,79.3,,173.21199999,0.6218,3,2,66.4,4,0,0,0.6545994633,,,,0,0.75,-5.546,,,,,,,,,0.165,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0
,,81.2,,173.21199999,0.6218,3,2,66.4,4,0,0,0.6545994633,,,,0,0.75,-5.546,,,,,,,,,0.165,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0
,,82.3,,173.21199999,0.6218,3,2,66.4,4,0,0,0.6545994633,,,,0,0.75,-5.546,,,,,,,,,0.165,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0
,,83.2,,173.21199999,0.6218,3,2,66.4,4,0,0,0.6545994633,,,,0,0.75,-5.546,,,,,,,,,0.165,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0
,,85,,173.21199999,0.6218,3,2,66.4,4,0,0,0.6545994633,,,,0,0.75,-5.546,,,,,,,,,0.165,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0
,,86.2,,173.21199999,0.6218,3,2,66.4,4,0,0,0.6545994633,,,,0,0.75,-5.546,,,,,,,,,0.165,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0
,,87,,173.21199999,0.6218,3,2,66.4,4,0,0,0.6545994633,,,,0,0.75,-5.546,,,,,,,,,0.165,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0
,,88.9,,173.21199999,0.6218,3,2,66.4,4,0,0,0.6545994633,,,,0,0.75,-5.546,,,,,,,,,0.165,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0
,,93.2,,173.21199999,0.6218,3,2,66.4,4,0,0,0.6545994633,,,,0,0.75,-5.546,,,,,,,,,0.165,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0
,,95.2,,173.21199999,0.6218,3,2,66.4,4,0,0,0.6545994633,,,,0,0.75,-5.546,,,,,,,,,0.165,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0
,,95.8,,173.21199999,0.6218,3,2,66.4,4,0,0,0.6545994633,,,,0,0.75,-5.546,,,,,,,,,0.165,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0
,,97.1,,173.21199999,0.6218,3,2,66.4,4,0,0,0.6545994633,,,,0,0.75,-5.546,,,,,,,,,0.165,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0
,,98.1,,173.21199999,0.6218,3,2,66.4,4,0,0,0.6545994633,,,,0,0.75,-5.546,,,,,,,,,0.165,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0
,,99.1,,173.21199999,0.6218,3,2,66.4,4,0,0,0.6545994633,,,,0,0.75,-5.546,,,,,,,,,0.165,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0
,,100.9,,173.21199999,0.6218,3,2,66.4,4,0,0,0.6545994633,,,,0,0.75,-5.546,,,,,,,,,0.165,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0
,,109,,173.21199999,0.6218,3,2,66.4,4,0,0,0.6545994633,,,,0,0.75,-5.546,,,,,,,,,0.165,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0
,,111.1,,173.21199999,0.6218,3,2,66.4,4,0,0,0.6545994633,,,,0,0.75,-5.546,,,,,,,,,0.165,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0
,,113.3,,173.21199999,0.6218,3,2,66.4,4,0,0,0.6545994633,,,,0,0.75,-5.546,,,,,,,,,0.165,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0
,,114,,173.21199999,0.6218,3,2,66.4,4,0,0,0.6545994633,,,,0,0.75,-5.546,,,,,,,,,0.165,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0
,,114.8,,173.21199999,0.6218,3,2,66.4,4,0,0,0.6545994633,,,,0,0.75,-5.546,,,,,,,,,0.165,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0
,,121.2,,173.21199999,0.6218,3,2,66.4,4,0,0,0.6545994633,,,,0,0.75,-5.546,,,,,,,,,0.165,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0
,,128.3,,173.21199999,0.6218,3,2,66.4,4,0,0,0.6545994633,,,,0,0.75,-5.546,,,,,,,,,0.165,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0
,,131.8,,173.21199999,0.6218,3,2,66.4,4,0,0,0.6545994633,,,,0,0.75,-5.546,,,,,,,,,0.165,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0
,,139.1,,173.21199999,0.6218,3,2,66.4,4,0,0,0.6545994633,,,,0,0.75,-5.546,,,,,,,,,0.165,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0
,,142.1,,173.21199999,0.6218,3,2,66.4,4,0,0,0.6545994633,,,,0,0.75,-5.546,,,,,,,,,0.165,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0
,,157.1,,173.21199999,0.6218,3,2,66.4,4,0,0,0.6545994633,,,,0,0.75,-5.546,,,,,,,,,0.165,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0
,,174.4,,173.21199999,0.6218,3,2,66.4,4,0,0,0.6545994633,,,,0,0.75,-5.546,,,,,,,,,0.165,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0
,,116.1066,,173.21199999,0.6218,3,2,66.4,4,0,0,0.6545994633,,,,,,,,,,,,,,,0.165,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0
