molecule,number,FDA,approved,name,mz,smiles,mw,alogp,hba,hbd,psa,rotb,arom,alerts,qed,pains,fsp3,cacao,half,life,logs,logd,bioconcen,igc50,lc50fm,lc50dm,npscore,chelator,Nr-ar,Nr-ar-lbd,Nr-ahr,Nr-aromatase,Nr-er,Nr-er-lbd,Nr-ppar-gamma,Sr-are,Sr-atad5,Sr-hse,Sr-mmp,Sr-p53
153,glimepiride,126.0905, CCC1=C(CN(C1=O)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCC(CC3)C)C  ,490.626,3.074,5,3,124.6,7,1,0,0.5417624,,,,0,0.5,-5.595,,,,,,,,,-0.951,0,0,0,0,0,0.2,0,0,0.4,0,0,0.2,0
,,127.0934,,490.626,3.074,5,3,124.6,7,1,0,0.5417624,,,,0,0.5,-5.595,,,,,,,,,-0.951,0,0,0,0,0,0.2,0,0,0.4,0,0,0.2,0
,,167.0149,,490.626,3.074,5,3,124.6,7,1,0,0.5417624,,,,0,0.5,-5.595,,,,,,,,,-0.951,0,0,0,0,0,0.2,0,0,0.4,0,0,0.2,0
,,181.0959,,490.626,3.074,5,3,124.6,7,1,0,0.5417624,,,,0,0.5,-5.595,,,,,,,,,-0.951,0,0,0,0,0,0.2,0,0,0.4,0,0,0.2,0
,,335.1055,,490.626,3.074,5,3,124.6,7,1,0,0.5417624,,,,0,0.5,-5.595,,,,,,,,,-0.951,0,0,0,0,0,0.2,0,0,0.4,0,0,0.2,0
,,336.1088,,490.626,3.074,5,3,124.6,7,1,0,0.5417624,,,,0,0.5,-5.595,,,,,,,,,-0.951,0,0,0,0,0,0.2,0,0,0.4,0,0,0.2,0
,,352.1326,,490.626,3.074,5,3,124.6,7,1,0,0.5417624,,,,0,0.5,-5.595,,,,,,,,,-0.951,0,0,0,0,0,0.2,0,0,0.4,0,0,0.2,0
,,353.1354,,490.626,3.074,5,3,124.6,7,1,0,0.5417624,,,,0,0.5,-5.595,,,,,,,,,-0.951,0,0,0,0,0,0.2,0,0,0.4,0,0,0.2,0
,,354.1308,,490.626,3.074,5,3,124.6,7,1,0,0.5417624,,,,0,0.5,-5.595,,,,,,,,,-0.951,0,0,0,0,0,0.2,0,0,0.4,0,0,0.2,0
,,355.1336,,490.626,3.074,5,3,124.6,7,1,0,0.5417624,,,,0,0.5,-5.595,,,,,,,,,-0.951,0,0,0,0,0,0.2,0,0,0.4,0,0,0.2,0
,,369.0654,,490.626,3.074,5,3,124.6,7,1,0,0.5417624,,,,0,0.5,-5.595,,,,,,,,,-0.951,0,0,0,0,0,0.2,0,0,0.4,0,0,0.2,0
,,378.1111,,490.626,3.074,5,3,124.6,7,1,0,0.5417624,,,,0,0.5,-5.595,,,,,,,,,-0.951,0,0,0,0,0,0.2,0,0,0.4,0,0,0.2,0
,,379.1147,,490.626,3.074,5,3,124.6,7,1,0,0.5417624,,,,0,0.5,-5.595,,,,,,,,,-0.951,0,0,0,0,0,0.2,0,0,0.4,0,0,0.2,0
,,56.9,,490.626,3.074,5,3,124.6,7,1,0,0.5417624,,,,0,0.5,-5.595,,,,,,,,,-0.951,0,0,0,0,0,0.2,0,0,0.4,0,0,0.2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.951,0,0,0,0,0,0.2,0,0,0.4,0,0,0.2,0
