molecule,number,FDA,approved,name,mz,smiles,mw,alogp,hba,hbd,psa,rotb,arom,alerts,qed,pains,fsp3,cacao,half,life,logs,logd,bioconcen,igc50,lc50fm,lc50dm,npscore,chelator,Nr-ar,Nr-ar-lbd,Nr-ahr,Nr-aromatase,Nr-er,Nr-er-lbd,Nr-ppar-gamma,Sr-are,Sr-atad5,Sr-hse,Sr-mmp,Sr-p53
90,piroxicam,88.9,CN1C(=C(C2=CC=CC=C2S1(=O)=O)O)C(=O)NC3=CC=CC=N3  ,331.353,1.581,5,2,99.6,2,2,0,0.8701839,,,,0,0.133,-5.8,,,,,,,,,-0.88,0,0,0,0.6,0.4,0.2,0,0,0.6,0,0,0.4,0.4
,,94.9,,331.353,1.581,5,2,99.6,2,2,0,0.8701839,,,,0,0.133,-5.8,,,,,,,,,-0.88,0,0,0,0.6,0.4,0.2,0,0,0.6,0,0,0.4,0.4
,,97,,331.353,1.581,5,2,99.6,2,2,0,0.8701839,,,,0,0.133,-5.8,,,,,,,,,-0.88,0,0,0,0.6,0.4,0.2,0,0,0.6,0,0,0.4,0.4
,,101.4,,331.353,1.581,5,2,99.6,2,2,0,0.8701839,,,,0,0.133,-5.8,,,,,,,,,-0.88,0,0,0,0.6,0.4,0.2,0,0,0.6,0,0,0.4,0.4
,,111.4,,331.353,1.581,5,2,99.6,2,2,0,0.8701839,,,,0,0.133,-5.8,,,,,,,,,-0.88,0,0,0,0.6,0.4,0.2,0,0,0.6,0,0,0.4,0.4
,,120.9,,331.353,1.581,5,2,99.6,2,2,0,0.8701839,,,,0,0.133,-5.8,,,,,,,,,-0.88,0,0,0,0.6,0.4,0.2,0,0,0.6,0,0,0.4,0.4
,,129.4,,331.353,1.581,5,2,99.6,2,2,0,0.8701839,,,,0,0.133,-5.8,,,,,,,,,-0.88,0,0,0,0.6,0.4,0.2,0,0,0.6,0,0,0.4,0.4
,,132.3,,331.353,1.581,5,2,99.6,2,2,0,0.8701839,,,,0,0.133,-5.8,,,,,,,,,-0.88,0,0,0,0.6,0.4,0.2,0,0,0.6,0,0,0.4,0.4
,,135.1,,331.353,1.581,5,2,99.6,2,2,0,0.8701839,,,,0,0.133,-5.8,,,,,,,,,-0.88,0,0,0,0.6,0.4,0.2,0,0,0.6,0,0,0.4,0.4
,,139.1,,331.353,1.581,5,2,99.6,2,2,0,0.8701839,,,,0,0.133,-5.8,,,,,,,,,-0.88,0,0,0,0.6,0.4,0.2,0,0,0.6,0,0,0.4,0.4
,,149,,331.353,1.581,5,2,99.6,2,2,0,0.8701839,,,,0,0.133,-5.8,,,,,,,,,-0.88,0,0,0,0.6,0.4,0.2,0,0,0.6,0,0,0.4,0.4
,,157.3,,331.353,1.581,5,2,99.6,2,2,0,0.8701839,,,,0,0.133,-5.8,,,,,,,,,-0.88,0,0,0,0.6,0.4,0.2,0,0,0.6,0,0,0.4,0.4
,,161.5,,331.353,1.581,5,2,99.6,2,2,0,0.8701839,,,,0,0.133,-5.8,,,,,,,,,-0.88,0,0,0,0.6,0.4,0.2,0,0,0.6,0,0,0.4,0.4
,,164.1,,331.353,1.581,5,2,99.6,2,2,0,0.8701839,,,,0,0.133,-5.8,,,,,,,,,-0.88,0,0,0,0.6,0.4,0.2,0,0,0.6,0,0,0.4,0.4
,,168.4,,331.353,1.581,5,2,99.6,2,2,0,0.8701839,,,,0,0.133,-5.8,,,,,,,,,-0.88,0,0,0,0.6,0.4,0.2,0,0,0.6,0,0,0.4,0.4
,,171.8,,331.353,1.581,5,2,99.6,2,2,0,0.8701839,,,,0,0.133,-5.8,,,,,,,,,-0.88,0,0,0,0.6,0.4,0.2,0,0,0.6,0,0,0.4,0.4
,,185.4,,331.353,1.581,5,2,99.6,2,2,0,0.8701839,,,,0,0.133,-5.8,,,,,,,,,-0.88,0,0,0,0.6,0.4,0.2,0,0,0.6,0,0,0.4,0.4
,,191.2,,331.353,1.581,5,2,99.6,2,2,0,0.8701839,,,,0,0.133,-5.8,,,,,,,,,-0.88,0,0,0,0.6,0.4,0.2,0,0,0.6,0,0,0.4,0.4
,,199.2,,331.353,1.581,5,2,99.6,2,2,0,0.8701839,,,,0,0.133,-5.8,,,,,,,,,-0.88,0,0,0,0.6,0.4,0.2,0,0,0.6,0,0,0.4,0.4
,,203.3,,331.353,1.581,5,2,99.6,2,2,0,0.8701839,,,,0,0.133,-5.8,,,,,,,,,-0.88,0,0,0,0.6,0.4,0.2,0,0,0.6,0,0,0.4,0.4
,,213.3,,331.353,1.581,5,2,99.6,2,2,0,0.8701839,,,,0,0.133,-5.8,,,,,,,,,-0.88,0,0,0,0.6,0.4,0.2,0,0,0.6,0,0,0.4,0.4
,,215.9,,331.353,1.581,5,2,99.6,2,2,0,0.8701839,,,,0,0.133,-5.8,,,,,,,,,-0.88,0,0,0,0.6,0.4,0.2,0,0,0.6,0,0,0.4,0.4
,,217.1,,331.353,1.581,5,2,99.6,2,2,0,0.8701839,,,,0,0.133,-5.8,,,,,,,,,-0.88,0,0,0,0.6,0.4,0.2,0,0,0.6,0,0,0.4,0.4
,,223,,331.353,1.581,5,2,99.6,2,2,0,0.8701839,,,,0,0.133,-5.8,,,,,,,,,-0.88,0,0,0,0.6,0.4,0.2,0,0,0.6,0,0,0.4,0.4
