molecule,number,FDA,approved,name,mz,smiles,mw,alogp,hba,hbd,psa,rotb,arom,alerts,qed,pains,fsp3,cacao,half,life,logs,logd,bioconcen,igc50,lc50fm,lc50dm,npscore,chelator,Nr-ar,Nr-ar-lbd,Nr-ahr,Nr-aromatase,Nr-er,Nr-er-lbd,Nr-ppar-gamma,Sr-are,Sr-atad5,Sr-hse,Sr-mmp,Sr-p53
197,nandrolone,81.0705,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@H]34  ,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,83.0498,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,91.055,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,93.0707,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,95.0863,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,105.0706,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,107.0487,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,107.087,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,109.0655,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,109.1082,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,117.0711,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,119.0862,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,121.1017,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,123.082,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,131.0862,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,133.1012,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,135.0756,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,135.1164,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,143.0859,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,145.1013,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,147.0737,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,147.1169,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,149.093,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,149.1302,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,157.1019,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,159.117,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,161.0993,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,161.1366,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,163.1124,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,169.1014,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,171.1174,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,173.1326,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,175.1252,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,183.1174,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,185.1333,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,187.1478,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,189.1275,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,197.133,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,199.1486,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,201.1286,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,203.1431,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,211.148,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,213.164,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,215.1623,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,229.1805,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,231.1736,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,239.179,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,257.1891,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,275.1993,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
,,121.064,,274.4,3.4891,2,1,37.3,0,0,0,0.733928635,,,,0,0.833,-4.727,,,,,,,,,2.511,0,1,1,0,0.2,1,1,0,0.4,0,0,0.4,0
