molecule,number,FDA,approved,name,mz,smiles,mw,alogp,hba,hbd,psa,rotb,arom,alerts,qed,pains,fsp3,cacao,half,life,logs,logd,bioconcen,igc50,lc50fm,lc50dm,npscore,chelator,Nr-ar,Nr-ar-lbd,Nr-ahr,Nr-aromatase,Nr-er,Nr-er-lbd,Nr-ppar-gamma,Sr-are,Sr-atad5,Sr-hse,Sr-mmp,Sr-p53
98,ofloxacin,262.1056,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O  ,361.373,1.544,6,1,75.01,2,2,0,0.8747398265,,,,0,0.444,-4.778,,,,,,,,,-0.212,0,0.8,0,0,0,0.6,0,0,0.4,0,0,0,0
,,316.1445,,361.373,1.544,6,1,75.01,2,2,0,0.8747398265,,,,0,0.444,-4.778,,,,,,,,,,0,0.8,0,0,0,0.6,0,0,0.4,0,0,0,0
,,318.1611,,361.373,1.544,6,1,75.01,2,2,0,0.8747398265,,,,0,0.444,-4.778,,,,,,,,,,0,0.8,0,0,0,0.6,0,0,0.4,0,0,0,0
,,319.1641,,361.373,1.544,6,1,75.01,2,2,0,0.8747398265,,,,0,0.444,-4.778,,,,,,,,,,0,0.8,0,0,0,0.6,0,0,0.4,0,0,0,0
,,320.167,,361.373,1.544,6,1,75.01,2,2,0,0.8747398265,,,,0,0.444,-4.778,,,,,,,,,,0,0.8,0,0,0,0.6,0,0,0.4,0,0,0,0
,,344.1403,,361.373,1.544,6,1,75.01,2,2,0,0.8747398265,,,,0,0.444,-4.778,,,,,,,,,,0,0.8,0,0,0,0.6,0,0,0.4,0,0,0,0
,,345.1428,,361.373,1.544,6,1,75.01,2,2,0,0.8747398265,,,,0,0.444,-4.778,,,,,,,,,,0,0.8,0,0,0,0.6,0,0,0.4,0,0,0,0
,,362.1509,,361.373,1.544,6,1,75.01,2,2,0,0.8747398265,,,,0,0.444,-4.778,,,,,,,,,,0,0.8,0,0,0,0.6,0,0,0.4,0,0,0,0
,,363.1541,,361.373,1.544,6,1,75.01,2,2,0,0.8747398265,,,,0,0.444,-4.778,,,,,,,,,,0,0.8,0,0,0,0.6,0,0,0.4,0,0,0,0
,,364.1558,,361.373,1.544,6,1,75.01,2,2,0,0.8747398265,,,,0,0.444,-4.778,,,,,,,,,,0,0.8,0,0,0,0.6,0,0,0.4,0,0,0,0
,,191.0139,,361.373,1.544,6,1,75.01,2,2,0,0.8747398265,,,,0,0.444,-4.778,,,,,,,,,,0,0.8,0,0,0,0.6,0,0,0.4,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8,0,0,0,0.6,0,0,0.4,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.8,0,0,0,0.6,0,0,0.4,0,0,0,0
