molecule,number,FDA,approved,name,mz,smiles,mw,alogp,hba,hbd,psa,rotb,arom,alerts,qed,pains,fsp3,cacao,half,life,logs,logd,bioconcen,igc50,lc50fm,lc50dm,npscore,chelator,Nr-ar,Nr-ar-lbd,Nr-ahr,Nr-aromatase,Nr-er,Nr-er-lbd,Nr-ppar-gamma,Sr-are,Sr-atad5,Sr-hse,Sr-mmp,Sr-p53
157,benzocaine,41,CCOC(=O)C1=CC=C(C=C1)N  ,165.191999,1.4455,3,1,52.32,2,1,0,0.532618,,,,0,0.222,-4.438,,,,,,,,,-0.424,0,0,0,0.8,0,0.6,0.6,0,0,0.8,0,0.2,0
,,45.2,,165.191999,1.4455,3,1,52.32,2,1,0,0.532618,,,,0,0.222,-4.438,,,,,,,,,-0.424,0,0,0,0.8,0,0.6,0.6,0,0,0.8,0,0.2,0
,,51.1,,165.191999,1.4455,3,1,52.32,2,1,0,0.532618,,,,0,0.222,-4.438,,,,,,,,,-0.424,0,0,0,0.8,0,0.6,0.6,0,0,0.8,0,0.2,0
,,65.2,,165.191999,1.4455,3,1,52.32,2,1,0,0.532618,,,,0,0.222,-4.438,,,,,,,,,-0.424,0,0,0,0.8,0,0.6,0.6,0,0,0.8,0,0.2,0
,,65.9,,165.191999,1.4455,3,1,52.32,2,1,0,0.532618,,,,0,0.222,-4.438,,,,,,,,,-0.424,0,0,0,0.8,0,0.6,0.6,0,0,0.8,0,0.2,0
,,67.1,,165.191999,1.4455,3,1,52.32,2,1,0,0.532618,,,,0,0.222,-4.438,,,,,,,,,-0.424,0,0,0,0.8,0,0.6,0.6,0,0,0.8,0,0.2,0
,,73.3,,165.191999,1.4455,3,1,52.32,2,1,0,0.532618,,,,0,0.222,-4.438,,,,,,,,,-0.424,0,0,0,0.8,0,0.6,0.6,0,0,0.8,0,0.2,0
,,77.1,,165.191999,1.4455,3,1,52.32,2,1,0,0.532618,,,,0,0.222,-4.438,,,,,,,,,-0.424,0,0,0,0.8,0,0.6,0.6,0,0,0.8,0,0.2,0
,,78.3,,165.191999,1.4455,3,1,52.32,2,1,0,0.532618,,,,0,0.222,-4.438,,,,,,,,,-0.424,0,0,0,0.8,0,0.6,0.6,0,0,0.8,0,0.2,0
,,85.3,,165.191999,1.4455,3,1,52.32,2,1,0,0.532618,,,,0,0.222,-4.438,,,,,,,,,-0.424,0,0,0,0.8,0,0.6,0.6,0,0,0.8,0,0.2,0
,,91.1,,165.191999,1.4455,3,1,52.32,2,1,0,0.532618,,,,0,0.222,-4.438,,,,,,,,,-0.424,0,0,0,0.8,0,0.6,0.6,0,0,0.8,0,0.2,0
,,92.1,,165.191999,1.4455,3,1,52.32,2,1,0,0.532618,,,,0,0.222,-4.438,,,,,,,,,-0.424,0,0,0,0.8,0,0.6,0.6,0,0,0.8,0,0.2,0
,,93,,165.191999,1.4455,3,1,52.32,2,1,0,0.532618,,,,0,0.222,-4.438,,,,,,,,,-0.424,0,0,0,0.8,0,0.6,0.6,0,0,0.8,0,0.2,0
,,94.2,,165.191999,1.4455,3,1,52.32,2,1,0,0.532618,,,,0,0.222,-4.438,,,,,,,,,-0.424,0,0,0,0.8,0,0.6,0.6,0,0,0.8,0,0.2,0
,,95,,165.191999,1.4455,3,1,52.32,2,1,0,0.532618,,,,0,0.222,-4.438,,,,,,,,,-0.424,0,0,0,0.8,0,0.6,0.6,0,0,0.8,0,0.2,0
,,105.9,,165.191999,1.4455,3,1,52.32,2,1,0,0.532618,,,,0,0.222,-4.438,,,,,,,,,-0.424,0,0,0,0.8,0,0.6,0.6,0,0,0.8,0,0.2,0
,,110.4,,165.191999,1.4455,3,1,52.32,2,1,0,0.532618,,,,0,0.222,-4.438,,,,,,,,,-0.424,0,0,0,0.8,0,0.6,0.6,0,0,0.8,0,0.2,0
,,120.2,,165.191999,1.4455,3,1,52.32,2,1,0,0.532618,,,,0,0.222,-4.438,,,,,,,,,-0.424,0,0,0,0.8,0,0.6,0.6,0,0,0.8,0,0.2,0
,,305.2586,,165.191999,1.4455,3,1,52.32,2,1,0,0.532618,,,,0,0.222,-4.438,,,,,,,,,-0.424,0,0,0,0.8,0,0.6,0.6,0,0,0.8,0,0.2,0
