molecule,number,FDA,approved,name,mz,smiles,mw,alogp,hba,hbd,psa,rotb,arom,alerts,qed,pains,fsp3,cacao,half,life,logs,logd,bioconcen,igc50,lc50fm,lc50dm,npscore,chelator,Nr-ar,Nr-ar-lbd,Nr-ahr,Nr-aromatase,Nr-er,Nr-er-lbd,Nr-ppar-gamma,Sr-are,Sr-atad5,Sr-hse,Sr-mmp,Sr-p53
114,dyphylline,86.2,CN1C2=C(C(=O)N(C1=O)C)N(C=N2)CC(CO)O  ,254.245999,-2.2131,5,2,102.28,3,2,0,0.64608324,,,,0,0.5,-5.639,,,,,,,,,-0.829,0,0,0,0,0,0,0,0,0,0,0,0,0
,,94.7,,254.245999,-2.2131,5,2,102.28,3,2,0,0.64608324,,,,0,0.5,-5.639,,,,,,,,,-0.829,0,0,0,0,0,0,0,0,0,0,0,0,0
,,96.1,,254.245999,-2.2131,5,2,102.28,3,2,0,0.64608324,,,,0,0.5,-5.639,,,,,,,,,-0.829,0,0,0,0,0,0,0,0,0,0,0,0,0
,,99,,254.245999,-2.2131,5,2,102.28,3,2,0,0.64608324,,,,0,0.5,-5.639,,,,,,,,,-0.829,0,0,0,0,0,0,0,0,0,0,0,0,0
,,102.4,,254.245999,-2.2131,5,2,102.28,3,2,0,0.64608324,,,,0,0.5,-5.639,,,,,,,,,-0.829,0,0,0,0,0,0,0,0,0,0,0,0,0
,,104,,254.245999,-2.2131,5,2,102.28,3,2,0,0.64608324,,,,0,0.5,-5.639,,,,,,,,,-0.829,0,0,0,0,0,0,0,0,0,0,0,0,0
,,104.9,,254.245999,-2.2131,5,2,102.28,3,2,0,0.64608324,,,,0,0.5,-5.639,,,,,,,,,-0.829,0,0,0,0,0,0,0,0,0,0,0,0,0
,,106,,254.245999,-2.2131,5,2,102.28,3,2,0,0.64608324,,,,0,0.5,-5.639,,,,,,,,,-0.829,0,0,0,0,0,0,0,0,0,0,0,0,0
,,111.3,,254.245999,-2.2131,5,2,102.28,3,2,0,0.64608324,,,,0,0.5,-5.639,,,,,,,,,-0.829,0,0,0,0,0,0,0,0,0,0,0,0,0
,,114.8,,254.245999,-2.2131,5,2,102.28,3,2,0,0.64608324,,,,0,0.5,-5.639,,,,,,,,,-0.829,0,0,0,0,0,0,0,0,0,0,0,0,0
,,124.2,,254.245999,-2.2131,5,2,102.28,3,2,0,0.64608324,,,,0,0.5,-5.639,,,,,,,,,-0.829,0,0,0,0,0,0,0,0,0,0,0,0,0
,,131.9,,254.245999,-2.2131,5,2,102.28,3,2,0,0.64608324,,,,0,0.5,-5.639,,,,,,,,,-0.829,0,0,0,0,0,0,0,0,0,0,0,0,0
,,134.2,,254.245999,-2.2131,5,2,102.28,3,2,0,0.64608324,,,,0,0.5,-5.639,,,,,,,,,-0.829,0,0,0,0,0,0,0,0,0,0,0,0,0
,,136,,254.245999,-2.2131,5,2,102.28,3,2,0,0.64608324,,,,0,0.5,-5.639,,,,,,,,,-0.829,0,0,0,0,0,0,0,0,0,0,0,0,0
,,136.8,,254.245999,-2.2131,5,2,102.28,3,2,0,0.64608324,,,,0,0.5,-5.639,,,,,,,,,-0.829,0,0,0,0,0,0,0,0,0,0,0,0,0
,,141.1,,254.245999,-2.2131,5,2,102.28,3,2,0,0.64608324,,,,0,0.5,-5.639,,,,,,,,,-0.829,0,0,0,0,0,0,0,0,0,0,0,0,0
,,143.4,,254.245999,-2.2131,5,2,102.28,3,2,0,0.64608324,,,,0,0.5,-5.639,,,,,,,,,-0.829,0,0,0,0,0,0,0,0,0,0,0,0,0
,,152.3,,254.245999,-2.2131,5,2,102.28,3,2,0,0.64608324,,,,0,0.5,-5.639,,,,,,,,,-0.829,0,0,0,0,0,0,0,0,0,0,0,0,0
,,162.2,,254.245999,-2.2131,5,2,102.28,3,2,0,0.64608324,,,,0,0.5,-5.639,,,,,,,,,-0.829,0,0,0,0,0,0,0,0,0,0,0,0,0
,,170.4,,254.245999,-2.2131,5,2,102.28,3,2,0,0.64608324,,,,0,0.5,-5.639,,,,,,,,,-0.829,0,0,0,0,0,0,0,0,0,0,0,0,0
,,176.3,,254.245999,-2.2131,5,2,102.28,3,2,0,0.64608324,,,,0,0.5,-5.639,,,,,,,,,-0.829,0,0,0,0,0,0,0,0,0,0,0,0,0
,,180.4,,254.245999,-2.2131,5,2,102.28,3,2,0,0.64608324,,,,0,0.5,-5.639,,,,,,,,,-0.829,0,0,0,0,0,0,0,0,0,0,0,0,0
,,181.2,,254.245999,-2.2131,5,2,102.28,3,2,0,0.64608324,,,,0,0.5,-5.639,,,,,,,,,-0.829,0,0,0,0,0,0,0,0,0,0,0,0,0
,,182.5,,254.245999,-2.2131,5,2,102.28,3,2,0,0.64608324,,,,0,0.5,-5.639,,,,,,,,,-0.829,0,0,0,0,0,0,0,0,0,0,0,0,0
,,192.5,,254.245999,-2.2131,5,2,102.28,3,2,0,0.64608324,,,,0,0.5,-5.639,,,,,,,,,-0.829,0,0,0,0,0,0,0,0,0,0,0,0,0
,,193.4,,254.245999,-2.2131,5,2,102.28,3,2,0,0.64608324,,,,0,0.5,-5.639,,,,,,,,,-0.829,0,0,0,0,0,0,0,0,0,0,0,0,0
,,195.2,,254.245999,-2.2131,5,2,102.28,3,2,0,0.64608324,,,,0,0.5,-5.639,,,,,,,,,-0.829,0,0,0,0,0,0,0,0,0,0,0,0,0
,,196.2,,254.245999,-2.2131,5,2,102.28,3,2,0,0.64608324,,,,0,0.5,-5.639,,,,,,,,,-0.829,0,0,0,0,0,0,0,0,0,0,0,0,0
,,198.4,,254.245999,-2.2131,5,2,102.28,3,2,0,0.64608324,,,,0,0.5,-5.639,,,,,,,,,-0.829,0,0,0,0,0,0,0,0,0,0,0,0,0
,,202.4,,254.245999,-2.2131,5,2,102.28,3,2,0,0.64608324,,,,0,0.5,-5.639,,,,,,,,,-0.829,0,0,0,0,0,0,0,0,0,0,0,0,0
,,205.5,,254.245999,-2.2131,5,2,102.28,3,2,0,0.64608324,,,,0,0.5,-5.639,,,,,,,,,-0.829,0,0,0,0,0,0,0,0,0,0,0,0,0
,,207.5,,254.245999,-2.2131,5,2,102.28,3,2,0,0.64608324,,,,0,0.5,-5.639,,,,,,,,,-0.829,0,0,0,0,0,0,0,0,0,0,0,0,0
,,211.3,,254.245999,-2.2131,5,2,102.28,3,2,0,0.64608324,,,,0,0.5,-5.639,,,,,,,,,-0.829,0,0,0,0,0,0,0,0,0,0,0,0,0
,,216.2,,254.245999,-2.2131,5,2,102.28,3,2,0,0.64608324,,,,0,0.5,-5.639,,,,,,,,,-0.829,0,0,0,0,0,0,0,0,0,0,0,0,0
,,219.5,,254.245999,-2.2131,5,2,102.28,3,2,0,0.64608324,,,,0,0.5,-5.639,,,,,,,,,-0.829,0,0,0,0,0,0,0,0,0,0,0,0,0
,,237.4,,254.245999,-2.2131,5,2,102.28,3,2,0,0.64608324,,,,0,0.5,-5.639,,,,,,,,,-0.829,0,0,0,0,0,0,0,0,0,0,0,0,0
,,237.7,,254.245999,-2.2131,5,2,102.28,3,2,0,0.64608324,,,,0,0.5,-5.639,,,,,,,,,-0.829,0,0,0,0,0,0,0,0,0,0,0,0,0
,,255.3,,254.245999,-2.2131,5,2,102.28,3,2,0,0.64608324,,,,0,0.5,-5.639,,,,,,,,,-0.829,0,0,0,0,0,0,0,0,0,0,0,0,0
,,147.054,,254.245999,-2.2131,5,2,102.28,3,2,0,0.64608324,,,,0,0.5,-5.639,,,,,,,,,-0.829,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.829,0,0,0,0,0,0,0,0,0,0,0,0,0
