molecule,number,FDA,approved,name,mz,smiles,mw,alogp,hba,hbd,psa,rotb,arom,alerts,qed,pains,fsp3,cacao,half,life,logs,logd,bioconcen,igc50,lc50fm,lc50dm,npscore,chelator,Nr-ar,Nr-ar-lbd,Nr-ahr,Nr-aromatase,Nr-er,Nr-er-lbd,Nr-ppar-gamma,Sr-are,Sr-atad5,Sr-hse,Sr-mmp,Sr-p53
82,darunavir,156.0122,CC(C)CN(C[C@H]([C@H](CC1=CC=CC=C1)NC(=O)O[C@H]2CO[C@@H]3[C@H]2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N  ,547.674,2.3752999,8,3,140.42,11,2,1,0.3644231167,,,,0,0.519,-5.272,,,,,,,,,0.117,0,0.2,0,0,1,0.4,0,0,0.6,0,0,0.6,0
,,208.0987,,547.674,2.3752999,8,3,140.42,11,2,1,0.3644231167,,,,0,0.519,-5.272,,,,,,,,,0.117,0,0.2,0,0,1,0.4,0,0,0.6,0,0,0.6,0
,,241.1021,,547.674,2.3752999,8,3,140.42,11,2,1,0.3644231167,,,,0,0.519,-5.272,,,,,,,,,0.117,0,0.2,0,0,1,0.4,0,0,0.6,0,0,0.6,0
,,242.1051,,547.674,2.3752999,8,3,140.42,11,2,1,0.3644231167,,,,0,0.519,-5.272,,,,,,,,,0.117,0,0.2,0,0,1,0.4,0,0,0.6,0,0,0.6,0
,,245.1663,,547.674,2.3752999,8,3,140.42,11,2,1,0.3644231167,,,,0,0.519,-5.272,,,,,,,,,0.117,0,0.2,0,0,1,0.4,0,0,0.6,0,0,0.6,0
,,246.1717,,547.674,2.3752999,8,3,140.42,11,2,1,0.3644231167,,,,0,0.519,-5.272,,,,,,,,,0.117,0,0.2,0,0,1,0.4,0,0,0.6,0,0,0.6,0
,,261.1656,,547.674,2.3752999,8,3,140.42,11,2,1,0.3644231167,,,,0,0.519,-5.272,,,,,,,,,0.117,0,0.2,0,0,1,0.4,0,0,0.6,0,0,0.6,0
,,357.1662,,547.674,2.3752999,8,3,140.42,11,2,1,0.3644231167,,,,0,0.519,-5.272,,,,,,,,,0.117,0,0.2,0,0,1,0.4,0,0,0.6,0,0,0.6,0
,,374.1962,,547.674,2.3752999,8,3,140.42,11,2,1,0.3644231167,,,,0,0.519,-5.272,,,,,,,,,0.117,0,0.2,0,0,1,0.4,0,0,0.6,0,0,0.6,0
,,375.1814,,547.674,2.3752999,8,3,140.42,11,2,1,0.3644231167,,,,0,0.519,-5.272,,,,,,,,,0.117,0,0.2,0,0,1,0.4,0,0,0.6,0,0,0.6,0
,,392.2046,,547.674,2.3752999,8,3,140.42,11,2,1,0.3644231167,,,,0,0.519,-5.272,,,,,,,,,0.117,0,0.2,0,0,1,0.4,0,0,0.6,0,0,0.6,0
,,393.2077,,547.674,2.3752999,8,3,140.42,11,2,1,0.3644231167,,,,0,0.519,-5.272,,,,,,,,,0.117,0,0.2,0,0,1,0.4,0,0,0.6,0,0,0.6,0
,,394.2041,,547.674,2.3752999,8,3,140.42,11,2,1,0.3644231167,,,,0,0.519,-5.272,,,,,,,,,0.117,0,0.2,0,0,1,0.4,0,0,0.6,0,0,0.6,0
,,418.182,,547.674,2.3752999,8,3,140.42,11,2,1,0.3644231167,,,,0,0.519,-5.272,,,,,,,,,0.117,0,0.2,0,0,1,0.4,0,0,0.6,0,0,0.6,0
,,436.1948,,547.674,2.3752999,8,3,140.42,11,2,1,0.3644231167,,,,0,0.519,-5.272,,,,,,,,,0.117,0,0.2,0,0,1,0.4,0,0,0.6,0,0,0.6,0
,,437.2015,,547.674,2.3752999,8,3,140.42,11,2,1,0.3644231167,,,,0,0.519,-5.272,,,,,,,,,0.117,0,0.2,0,0,1,0.4,0,0,0.6,0,0,0.6,0
,,504.2664,,547.674,2.3752999,8,3,140.42,11,2,1,0.3644231167,,,,0,0.519,-5.272,,,,,,,,,0.117,0,0.2,0,0,1,0.4,0,0,0.6,0,0,0.6,0
,,548.2465,,547.674,2.3752999,8,3,140.42,11,2,1,0.3644231167,,,,0,0.519,-5.272,,,,,,,,,0.117,0,0.2,0,0,1,0.4,0,0,0.6,0,0,0.6,0
,,116.0697,,547.674,2.3752999,8,3,140.42,11,2,1,0.3644231167,,,,0,0.519,-5.272,,,,,,,,,0.117,0,0.2,0,0,1,0.4,0,0,0.6,0,0,0.6,0
