molecule,number,FDA,approved,name,mz,smiles,mw,alogp,hba,hbd,psa,rotb,arom,alerts,qed,pains,fsp3,cacao,half,life,logs,logd,bioconcen,igc50,lc50fm,lc50dm,npscore,chelator,Nr-ar,Nr-ar-lbd,Nr-ahr,Nr-aromatase,Nr-er,Nr-er-lbd,Nr-ppar-gamma,Sr-are,Sr-atad5,Sr-hse,Sr-mmp,Sr-p53
59,amifostine,80.6,C(CN)CNCCSP(=O)(O)O  ,214.227,-0.2492999999,6,4,95.58,7,0,2,0.3446247204,,,,0,1,-5.871,,,,,,,,,-0.092,0,0,0,0,0,0,0,0,0,0,0,0,0
,,83.5,,214.227,-0.2492999999,6,4,95.58,7,0,2,0.3446247204,,,,0,1,-5.871,,,,,,,,,-0.092,0,0,0,0,0,0,0,0,0,0,0,0,0
,,84.6,,214.227,-0.2492999999,6,4,95.58,7,0,2,0.3446247204,,,,0,1,-5.871,,,,,,,,,-0.092,0,0,0,0,0,0,0,0,0,0,0,0,0
,,95,,214.227,-0.2492999999,6,4,95.58,7,0,2,0.3446247204,,,,0,1,-5.871,,,,,,,,,-0.092,0,0,0,0,0,0,0,0,0,0,0,0,0
,,96.1,,214.227,-0.2492999999,6,4,95.58,7,0,2,0.3446247204,,,,0,1,-5.871,,,,,,,,,-0.092,0,0,0,0,0,0,0,0,0,0,0,0,0
,,97,,214.227,-0.2492999999,6,4,95.58,7,0,2,0.3446247204,,,,0,1,-5.871,,,,,,,,,-0.092,0,0,0,0,0,0,0,0,0,0,0,0,0
,,99,,214.227,-0.2492999999,6,4,95.58,7,0,2,0.3446247204,,,,0,1,-5.871,,,,,,,,,-0.092,0,0,0,0,0,0,0,0,0,0,0,0,0
,,101.1,,214.227,-0.2492999999,6,4,95.58,7,0,2,0.3446247204,,,,0,1,-5.871,,,,,,,,,-0.092,0,0,0,0,0,0,0,0,0,0,0,0,0
,,104.6,,214.227,-0.2492999999,6,4,95.58,7,0,2,0.3446247204,,,,0,1,-5.871,,,,,,,,,-0.092,0,0,0,0,0,0,0,0,0,0,0,0,0
,,105,,214.227,-0.2492999999,6,4,95.58,7,0,2,0.3446247204,,,,0,1,-5.871,,,,,,,,,-0.092,0,0,0,0,0,0,0,0,0,0,0,0,0
,,105.9,,214.227,-0.2492999999,6,4,95.58,7,0,2,0.3446247204,,,,0,1,-5.871,,,,,,,,,-0.092,0,0,0,0,0,0,0,0,0,0,0,0,0
,,106.7,,214.227,-0.2492999999,6,4,95.58,7,0,2,0.3446247204,,,,0,1,-5.871,,,,,,,,,-0.092,0,0,0,0,0,0,0,0,0,0,0,0,0
,,109,,214.227,-0.2492999999,6,4,95.58,7,0,2,0.3446247204,,,,0,1,-5.871,,,,,,,,,-0.092,0,0,0,0,0,0,0,0,0,0,0,0,0
,,112.2,,214.227,-0.2492999999,6,4,95.58,7,0,2,0.3446247204,,,,0,1,-5.871,,,,,,,,,-0.092,0,0,0,0,0,0,0,0,0,0,0,0,0
,,114,,214.227,-0.2492999999,6,4,95.58,7,0,2,0.3446247204,,,,0,1,-5.871,,,,,,,,,-0.092,0,0,0,0,0,0,0,0,0,0,0,0,0
,,117.2,,214.227,-0.2492999999,6,4,95.58,7,0,2,0.3446247204,,,,0,1,-5.871,,,,,,,,,-0.092,0,0,0,0,0,0,0,0,0,0,0,0,0
,,118.6,,214.227,-0.2492999999,6,4,95.58,7,0,2,0.3446247204,,,,0,1,-5.871,,,,,,,,,-0.092,0,0,0,0,0,0,0,0,0,0,0,0,0
,,120.7,,214.227,-0.2492999999,6,4,95.58,7,0,2,0.3446247204,,,,0,1,-5.871,,,,,,,,,-0.092,0,0,0,0,0,0,0,0,0,0,0,0,0
,,122.1,,214.227,-0.2492999999,6,4,95.58,7,0,2,0.3446247204,,,,0,1,-5.871,,,,,,,,,-0.092,0,0,0,0,0,0,0,0,0,0,0,0,0
,,123.9,,214.227,-0.2492999999,6,4,95.58,7,0,2,0.3446247204,,,,0,1,-5.871,,,,,,,,,-0.092,0,0,0,0,0,0,0,0,0,0,0,0,0
,,130.9,,214.227,-0.2492999999,6,4,95.58,7,0,2,0.3446247204,,,,0,1,-5.871,,,,,,,,,-0.092,0,0,0,0,0,0,0,0,0,0,0,0,0
,,133.3,,214.227,-0.2492999999,6,4,95.58,7,0,2,0.3446247204,,,,0,1,-5.871,,,,,,,,,-0.092,0,0,0,0,0,0,0,0,0,0,0,0,0
,,135.2,,214.227,-0.2492999999,6,4,95.58,7,0,2,0.3446247204,,,,0,1,-5.871,,,,,,,,,-0.092,0,0,0,0,0,0,0,0,0,0,0,0,0
,,137,,214.227,-0.2492999999,6,4,95.58,7,0,2,0.3446247204,,,,0,1,-5.871,,,,,,,,,-0.092,0,0,0,0,0,0,0,0,0,0,0,0,0
,,139,,214.227,-0.2492999999,6,4,95.58,7,0,2,0.3446247204,,,,0,1,-5.871,,,,,,,,,-0.092,0,0,0,0,0,0,0,0,0,0,0,0,0
,,140,,214.227,-0.2492999999,6,4,95.58,7,0,2,0.3446247204,,,,0,1,-5.871,,,,,,,,,-0.092,0,0,0,0,0,0,0,0,0,0,0,0,0
