molecule,number,FDA,approved,name,mz,smiles,mw,alogp,hba,hbd,psa,rotb,arom,alerts,qed,pains,fsp3,cacao,half,life,logs,logd,bioconcen,igc50,lc50fm,lc50dm,npscore,chelator,Nr-ar,Nr-ar-lbd,Nr-ahr,Nr-aromatase,Nr-er,Nr-er-lbd,Nr-ppar-gamma,Sr-are,Sr-atad5,Sr-hse,Sr-mmp,Sr-p53
137,propylthiouracil,67,CCCC1=CC(=O)NC(=S)N1  ,170.237,1.38499,2,2,48.65,2,1,1,0.658732253,,,,0,0.429,-4.685,,,,,,,,,-0.951,0,0,0,0,0,0,0,0,0,0,0,0,0
,,68.8,,170.237,1.38499,2,2,48.65,2,1,1,0.658732253,,,,0,0.429,-4.685,,,,,,,,,-0.951,0,0,0,0,0,0,0,0,0,0,0,0,0
,,70,,170.237,1.38499,2,2,48.65,2,1,1,0.658732253,,,,0,0.429,-4.685,,,,,,,,,-0.951,0,0,0,0,0,0,0,0,0,0,0,0,0
,,72.1,,170.237,1.38499,2,2,48.65,2,1,1,0.658732253,,,,0,0.429,-4.685,,,,,,,,,-0.951,0,0,0,0,0,0,0,0,0,0,0,0,0
,,74.2,,170.237,1.38499,2,2,48.65,2,1,1,0.658732253,,,,0,0.429,-4.685,,,,,,,,,-0.951,0,0,0,0,0,0,0,0,0,0,0,0,0
,,77.1,,170.237,1.38499,2,2,48.65,2,1,1,0.658732253,,,,0,0.429,-4.685,,,,,,,,,-0.951,0,0,0,0,0,0,0,0,0,0,0,0,0
,,80.6,,170.237,1.38499,2,2,48.65,2,1,1,0.658732253,,,,0,0.429,-4.685,,,,,,,,,-0.951,0,0,0,0,0,0,0,0,0,0,0,0,0
,,82.1,,170.237,1.38499,2,2,48.65,2,1,1,0.658732253,,,,0,0.429,-4.685,,,,,,,,,-0.951,0,0,0,0,0,0,0,0,0,0,0,0,0
,,83.3,,170.237,1.38499,2,2,48.65,2,1,1,0.658732253,,,,0,0.429,-4.685,,,,,,,,,-0.951,0,0,0,0,0,0,0,0,0,0,0,0,0
,,84.2,,170.237,1.38499,2,2,48.65,2,1,1,0.658732253,,,,0,0.429,-4.685,,,,,,,,,-0.951,0,0,0,0,0,0,0,0,0,0,0,0,0
,,84.9,,170.237,1.38499,2,2,48.65,2,1,1,0.658732253,,,,0,0.429,-4.685,,,,,,,,,-0.951,0,0,0,0,0,0,0,0,0,0,0,0,0
,,85.9,,170.237,1.38499,2,2,48.65,2,1,1,0.658732253,,,,0,0.429,-4.685,,,,,,,,,-0.951,0,0,0,0,0,0,0,0,0,0,0,0,0
,,86.8,,170.237,1.38499,2,2,48.65,2,1,1,0.658732253,,,,0,0.429,-4.685,,,,,,,,,-0.951,0,0,0,0,0,0,0,0,0,0,0,0,0
,,89.2,,170.237,1.38499,2,2,48.65,2,1,1,0.658732253,,,,0,0.429,-4.685,,,,,,,,,-0.951,0,0,0,0,0,0,0,0,0,0,0,0,0
,,93.1,,170.237,1.38499,2,2,48.65,2,1,1,0.658732253,,,,0,0.429,-4.685,,,,,,,,,-0.951,0,0,0,0,0,0,0,0,0,0,0,0,0
,,95,,170.237,1.38499,2,2,48.65,2,1,1,0.658732253,,,,0,0.429,-4.685,,,,,,,,,-0.951,0,0,0,0,0,0,0,0,0,0,0,0,0
,,96.4,,170.237,1.38499,2,2,48.65,2,1,1,0.658732253,,,,0,0.429,-4.685,,,,,,,,,-0.951,0,0,0,0,0,0,0,0,0,0,0,0,0
,,97.2,,170.237,1.38499,2,2,48.65,2,1,1,0.658732253,,,,0,0.429,-4.685,,,,,,,,,-0.951,0,0,0,0,0,0,0,0,0,0,0,0,0
,,98,,170.237,1.38499,2,2,48.65,2,1,1,0.658732253,,,,0,0.429,-4.685,,,,,,,,,-0.951,0,0,0,0,0,0,0,0,0,0,0,0,0
,,110.2,,170.237,1.38499,2,2,48.65,2,1,1,0.658732253,,,,0,0.429,-4.685,,,,,,,,,-0.951,0,0,0,0,0,0,0,0,0,0,0,0,0
,,111.6,,170.237,1.38499,2,2,48.65,2,1,1,0.658732253,,,,0,0.429,-4.685,,,,,,,,,-0.951,0,0,0,0,0,0,0,0,0,0,0,0,0
,,112.1,,170.237,1.38499,2,2,48.65,2,1,1,0.658732253,,,,0,0.429,-4.685,,,,,,,,,-0.951,0,0,0,0,0,0,0,0,0,0,0,0,0
,,120.3,,170.237,1.38499,2,2,48.65,2,1,1,0.658732253,,,,0,0.429,-4.685,,,,,,,,,-0.951,0,0,0,0,0,0,0,0,0,0,0,0,0
,,121.3,,170.237,1.38499,2,2,48.65,2,1,1,0.658732253,,,,0,0.429,-4.685,,,,,,,,,-0.951,0,0,0,0,0,0,0,0,0,0,0,0,0
,,125.9,,170.237,1.38499,2,2,48.65,2,1,1,0.658732253,,,,0,0.429,-4.685,,,,,,,,,-0.951,0,0,0,0,0,0,0,0,0,0,0,0,0
,,128.9,,170.237,1.38499,2,2,48.65,2,1,1,0.658732253,,,,0,0.429,-4.685,,,,,,,,,-0.951,0,0,0,0,0,0,0,0,0,0,0,0,0
,,135.2,,170.237,1.38499,2,2,48.65,2,1,1,0.658732253,,,,0,0.429,-4.685,,,,,,,,,-0.951,0,0,0,0,0,0,0,0,0,0,0,0,0
,,136.2,,170.237,1.38499,2,2,48.65,2,1,1,0.658732253,,,,0,0.429,-4.685,,,,,,,,,-0.951,0,0,0,0,0,0,0,0,0,0,0,0,0
,,137.3,,170.237,1.38499,2,2,48.65,2,1,1,0.658732253,,,,0,0.429,-4.685,,,,,,,,,-0.951,0,0,0,0,0,0,0,0,0,0,0,0,0
,,139.3,,170.237,1.38499,2,2,48.65,2,1,1,0.658732253,,,,0,0.429,-4.685,,,,,,,,,-0.951,0,0,0,0,0,0,0,0,0,0,0,0,0
,,142,,170.237,1.38499,2,2,48.65,2,1,1,0.658732253,,,,0,0.429,-4.685,,,,,,,,,-0.951,0,0,0,0,0,0,0,0,0,0,0,0,0
,,142.9,,170.237,1.38499,2,2,48.65,2,1,1,0.658732253,,,,0,0.429,-4.685,,,,,,,,,-0.951,0,0,0,0,0,0,0,0,0,0,0,0,0
,,143.4,,170.237,1.38499,2,2,48.65,2,1,1,0.658732253,,,,0,0.429,-4.685,,,,,,,,,-0.951,0,0,0,0,0,0,0,0,0,0,0,0,0
,,153.4,,170.237,1.38499,2,2,48.65,2,1,1,0.658732253,,,,0,0.429,-4.685,,,,,,,,,-0.951,0,0,0,0,0,0,0,0,0,0,0,0,0
,,154,,170.237,1.38499,2,2,48.65,2,1,1,0.658732253,,,,0,0.429,-4.685,,,,,,,,,-0.951,0,0,0,0,0,0,0,0,0,0,0,0,0
,,171.2,,170.237,1.38499,2,2,48.65,2,1,1,0.658732253,,,,0,0.429,-4.685,,,,,,,,,-0.951,0,0,0,0,0,0,0,0,0,0,0,0,0
,,205,,170.237,1.38499,2,2,48.65,2,1,1,0.658732253,,,,0,0.429,-4.685,,,,,,,,,-0.951,0,0,0,0,0,0,0,0,0,0,0,0,0
,,95.0866,,170.237,1.38499,2,2,48.65,2,1,1,0.658732253,,,,0,0.429,-4.685,,,,,,,,,-0.951,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.951,0,0,0,0,0,0,0,0,0,0,0,0,0
