molecule,number,FDA,approved,name,mz,smiles,mw,alogp,hba,hbd,psa,rotb,arom,alerts,qed,pains,fsp3,cacao,half,life,logs,logd,bioconcen,igc50,lc50fm,lc50dm,npscore,chelator,Nr-ar,Nr-ar-lbd,Nr-ahr,Nr-aromatase,Nr-er,Nr-er-lbd,Nr-ppar-gamma,Sr-are,Sr-atad5,Sr-hse,Sr-mmp,Sr-p53
105,cortisone,135.0796,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2C(=O)C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C  ,360.45,1.9898,5,2,91.67,2,0,0,0.7856923774,,,,0,0.762,-4.892,,,,,,,,,2.408,0,1,1,0,0.2,0.4,0,0,0,0,0,0.4,0.2
,,135.1159,,360.45,1.9898,5,2,91.67,2,0,0,0.7856923774,,,,0,0.762,-4.892,,,,,,,,,2.408,0,1,1,0,0.2,0.4,0,0,0,0,0,0.4,0.2
,,139.0735,,360.45,1.9898,5,2,91.67,2,0,0,0.7856923774,,,,0,0.762,-4.892,,,,,,,,,2.408,0,1,1,0,0.2,0.4,0,0,0,0,0,0.4,0.2
,,145.0995,,360.45,1.9898,5,2,91.67,2,0,0,0.7856923774,,,,0,0.762,-4.892,,,,,,,,,2.408,0,1,1,0,0.2,0.4,0,0,0,0,0,0.4,0.2
,,147.0798,,360.45,1.9898,5,2,91.67,2,0,0,0.7856923774,,,,0,0.762,-4.892,,,,,,,,,2.408,0,1,1,0,0.2,0.4,0,0,0,0,0,0.4,0.2
,,161.0946,,360.45,1.9898,5,2,91.67,2,0,0,0.7856923774,,,,0,0.762,-4.892,,,,,,,,,2.408,0,1,1,0,0.2,0.4,0,0,0,0,0,0.4,0.2
,,163.1107,,360.45,1.9898,5,2,91.67,2,0,0,0.7856923774,,,,0,0.762,-4.892,,,,,,,,,2.408,0,1,1,0,0.2,0.4,0,0,0,0,0,0.4,0.2
,,164.1138,,360.45,1.9898,5,2,91.67,2,0,0,0.7856923774,,,,0,0.762,-4.892,,,,,,,,,2.408,0,1,1,0,0.2,0.4,0,0,0,0,0,0.4,0.2
,,171.1152,,360.45,1.9898,5,2,91.67,2,0,0,0.7856923774,,,,0,0.762,-4.892,,,,,,,,,2.408,0,1,1,0,0.2,0.4,0,0,0,0,0,0.4,0.2
,,173.0949,,360.45,1.9898,5,2,91.67,2,0,0,0.7856923774,,,,0,0.762,-4.892,,,,,,,,,2.408,0,1,1,0,0.2,0.4,0,0,0,0,0,0.4,0.2
,,189.0903,,360.45,1.9898,5,2,91.67,2,0,0,0.7856923774,,,,0,0.762,-4.892,,,,,,,,,2.408,0,1,1,0,0.2,0.4,0,0,0,0,0,0.4,0.2
,,191.1062,,360.45,1.9898,5,2,91.67,2,0,0,0.7856923774,,,,0,0.762,-4.892,,,,,,,,,2.408,0,1,1,0,0.2,0.4,0,0,0,0,0,0.4,0.2
,,199.1095,,360.45,1.9898,5,2,91.67,2,0,0,0.7856923774,,,,0,0.762,-4.892,,,,,,,,,2.408,0,1,1,0,0.2,0.4,0,0,0,0,0,0.4,0.2
,,225.1257,,360.45,1.9898,5,2,91.67,2,0,0,0.7856923774,,,,0,0.762,-4.892,,,,,,,,,2.408,0,1,1,0,0.2,0.4,0,0,0,0,0,0.4,0.2
,,239.1409,,360.45,1.9898,5,2,91.67,2,0,0,0.7856923774,,,,0,0.762,-4.892,,,,,,,,,2.408,0,1,1,0,0.2,0.4,0,0,0,0,0,0.4,0.2
,,241.1209,,360.45,1.9898,5,2,91.67,2,0,0,0.7856923774,,,,0,0.762,-4.892,,,,,,,,,2.408,0,1,1,0,0.2,0.4,0,0,0,0,0,0.4,0.2
,,241.1563,,360.45,1.9898,5,2,91.67,2,0,0,0.7856923774,,,,0,0.762,-4.892,,,,,,,,,2.408,0,1,1,0,0.2,0.4,0,0,0,0,0,0.4,0.2
,,255.1736,,360.45,1.9898,5,2,91.67,2,0,0,0.7856923774,,,,0,0.762,-4.892,,,,,,,,,2.408,0,1,1,0,0.2,0.4,0,0,0,0,0,0.4,0.2
,,257.153,,360.45,1.9898,5,2,91.67,2,0,0,0.7856923774,,,,0,0.762,-4.892,,,,,,,,,2.408,0,1,1,0,0.2,0.4,0,0,0,0,0,0.4,0.2
,,261.1479,,360.45,1.9898,5,2,91.67,2,0,0,0.7856923774,,,,0,0.762,-4.892,,,,,,,,,2.408,0,1,1,0,0.2,0.4,0,0,0,0,0,0.4,0.2
,,265.1588,,360.45,1.9898,5,2,91.67,2,0,0,0.7856923774,,,,0,0.762,-4.892,,,,,,,,,2.408,0,1,1,0,0.2,0.4,0,0,0,0,0,0.4,0.2
,,267.1384,,360.45,1.9898,5,2,91.67,2,0,0,0.7856923774,,,,0,0.762,-4.892,,,,,,,,,2.408,0,1,1,0,0.2,0.4,0,0,0,0,0,0.4,0.2
,,267.1737,,360.45,1.9898,5,2,91.67,2,0,0,0.7856923774,,,,0,0.762,-4.892,,,,,,,,,2.408,0,1,1,0,0.2,0.4,0,0,0,0,0,0.4,0.2
,,268.1775,,360.45,1.9898,5,2,91.67,2,0,0,0.7856923774,,,,0,0.762,-4.892,,,,,,,,,2.408,0,1,1,0,0.2,0.4,0,0,0,0,0,0.4,0.2
,,279.1733,,360.45,1.9898,5,2,91.67,2,0,0,0.7856923774,,,,0,0.762,-4.892,,,,,,,,,2.408,0,1,1,0,0.2,0.4,0,0,0,0,0,0.4,0.2
,,283.1689,,360.45,1.9898,5,2,91.67,2,0,0,0.7856923774,,,,0,0.762,-4.892,,,,,,,,,2.408,0,1,1,0,0.2,0.4,0,0,0,0,0,0.4,0.2
,,284.1742,,360.45,1.9898,5,2,91.67,2,0,0,0.7856923774,,,,0,0.762,-4.892,,,,,,,,,2.408,0,1,1,0,0.2,0.4,0,0,0,0,0,0.4,0.2
,,285.1832,,360.45,1.9898,5,2,91.67,2,0,0,0.7856923774,,,,0,0.762,-4.892,,,,,,,,,2.408,0,1,1,0,0.2,0.4,0,0,0,0,0,0.4,0.2
,,295.1684,,360.45,1.9898,5,2,91.67,2,0,0,0.7856923774,,,,0,0.762,-4.892,,,,,,,,,2.408,0,1,1,0,0.2,0.4,0,0,0,0,0,0.4,0.2
,,297.1875,,360.45,1.9898,5,2,91.67,2,0,0,0.7856923774,,,,0,0.762,-4.892,,,,,,,,,2.408,0,1,1,0,0.2,0.4,0,0,0,0,0,0.4,0.2
,,299.1645,,360.45,1.9898,5,2,91.67,2,0,0,0.7856923774,,,,0,0.762,-4.892,,,,,,,,,2.408,0,1,1,0,0.2,0.4,0,0,0,0,0,0.4,0.2
,,300.1701,,360.45,1.9898,5,2,91.67,2,0,0,0.7856923774,,,,0,0.762,-4.892,,,,,,,,,2.408,0,1,1,0,0.2,0.4,0,0,0,0,0,0.4,0.2
,,301.1793,,360.45,1.9898,5,2,91.67,2,0,0,0.7856923774,,,,0,0.762,-4.892,,,,,,,,,2.408,0,1,1,0,0.2,0.4,0,0,0,0,0,0.4,0.2
,,302.1836,,360.45,1.9898,5,2,91.67,2,0,0,0.7856923774,,,,0,0.762,-4.892,,,,,,,,,2.408,0,1,1,0,0.2,0.4,0,0,0,0,0,0.4,0.2
,,307.1694,,360.45,1.9898,5,2,91.67,2,0,0,0.7856923774,,,,0,0.762,-4.892,,,,,,,,,2.408,0,1,1,0,0.2,0.4,0,0,0,0,0,0.4,0.2
,,313.1794,,360.45,1.9898,5,2,91.67,2,0,0,0.7856923774,,,,0,0.762,-4.892,,,,,,,,,2.408,0,1,1,0,0.2,0.4,0,0,0,0,0,0.4,0.2
