molecule,number,FDA,approved,name,mz,smiles,mw,alogp,hba,hbd,psa,rotb,arom,alerts,qed,pains,fsp3,cacao,half,life,logs,logd,bioconcen,igc50,lc50fm,lc50dm,npscore,chelator,Nr-ar,Nr-ar-lbd,Nr-ahr,Nr-aromatase,Nr-er,Nr-er-lbd,Nr-ppar-gamma,Sr-are,Sr-atad5,Sr-hse,Sr-mmp,Sr-p53
136,omeprazole,150.0858,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC  ,345.424,2.89974,5,1,77.1,5,3,0,0.7692390366,,,,0,0.294,-4.644,,,,,,,,,-0.694,0,0,0,0.8,0.4,0,0,0,1,0,0,0.2,0
,,151.094,,345.424,2.89974,5,1,77.1,5,3,0,0.7692390366,,,,0,0.294,-4.644,,,,,,,,,-0.694,0,0,0,0.8,0.4,0,0,0,1,0,0,0.2,0
,,166.0811,,345.424,2.89974,5,1,77.1,5,3,0,0.7692390366,,,,0,0.294,-4.644,,,,,,,,,-0.694,0,0,0,0.8,0.4,0,0,0,1,0,0,0.2,0
,,168.0963,,345.424,2.89974,5,1,77.1,5,3,0,0.7692390366,,,,0,0.294,-4.644,,,,,,,,,-0.694,0,0,0,0.8,0.4,0,0,0,1,0,0,0.2,0
,,169.0998,,345.424,2.89974,5,1,77.1,5,3,0,0.7692390366,,,,0,0.294,-4.644,,,,,,,,,-0.694,0,0,0,0.8,0.4,0,0,0,1,0,0,0.2,0
,,179.0223,,345.424,2.89974,5,1,77.1,5,3,0,0.7692390366,,,,0,0.294,-4.644,,,,,,,,,-0.694,0,0,0,0.8,0.4,0,0,0,1,0,0,0.2,0
,,180.0418,,345.424,2.89974,5,1,77.1,5,3,0,0.7692390366,,,,0,0.294,-4.644,,,,,,,,,-0.694,0,0,0,0.8,0.4,0,0,0,1,0,0,0.2,0
,,181.0505,,345.424,2.89974,5,1,77.1,5,3,0,0.7692390366,,,,0,0.294,-4.644,,,,,,,,,-0.694,0,0,0,0.8,0.4,0,0,0,1,0,0,0.2,0
,,198.052,,345.424,2.89974,5,1,77.1,5,3,0,0.7692390366,,,,0,0.294,-4.644,,,,,,,,,-0.694,0,0,0,0.8,0.4,0,0,0,1,0,0,0.2,0
,,199.0553,,345.424,2.89974,5,1,77.1,5,3,0,0.7692390366,,,,0,0.294,-4.644,,,,,,,,,-0.694,0,0,0,0.8,0.4,0,0,0,1,0,0,0.2,0
,,200.0483,,345.424,2.89974,5,1,77.1,5,3,0,0.7692390366,,,,0,0.294,-4.644,,,,,,,,,-0.694,0,0,0,0.8,0.4,0,0,0,1,0,0,0.2,0
,,63,,345.424,2.89974,5,1,77.1,5,3,0,0.7692390366,,,,0,0.294,-4.644,,,,,,,,,-0.694,0,0,0,0.8,0.4,0,0,0,1,0,0,0.2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.694,0,0,0,0.8,0.4,0,0,0,1,0,0,0.2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.694,0,0,0,0.8,0.4,0,0,0,1,0,0,0.2,0
