molecule,number,FDA,approved,name,mz,smiles,mw,alogp,hba,hbd,psa,rotb,arom,alerts,qed,pains,fsp3,cacao,half,life,logs,logd,bioconcen,igc50,lc50fm,lc50dm,npscore,chelator,Nr-ar,Nr-ar-lbd,Nr-ahr,Nr-aromatase,Nr-er,Nr-er-lbd,Nr-ppar-gamma,Sr-are,Sr-atad5,Sr-hse,Sr-mmp,Sr-p53
58,cyclophosphamide,138.0302,C1CNP(=O)(OC1)N(CCCl)CCCl  ,261.089,1.884,4,1,41.57,5,0,2,0.605720669,,,,0,1,-5.671,,,,,,,,,-0.08,0,0,0,0,0,0,0,0,0.6,0.8,0,0,0.8
,,140.0019,,261.089,1.884,4,1,41.57,5,0,2,0.605720669,,,,0,1,-5.671,,,,,,,,,-0.08,0,0,0,0,0,0,0,0,0.6,0.8,0,0,0.8
,,141.0051,,261.089,1.884,4,1,41.57,5,0,2,0.605720669,,,,0,1,-5.671,,,,,,,,,-0.08,0,0,0,0,0,0,0,0,0.6,0.8,0,0,0.8
,,141.9988,,261.089,1.884,4,1,41.57,5,0,2,0.605720669,,,,0,1,-5.671,,,,,,,,,-0.08,0,0,0,0,0,0,0,0,0.6,0.8,0,0,0.8
,,142.0175,,261.089,1.884,4,1,41.57,5,0,2,0.605720669,,,,0,1,-5.671,,,,,,,,,-0.08,0,0,0,0,0,0,0,0,0.6,0.8,0,0,0.8
,,143.0019,,261.089,1.884,4,1,41.57,5,0,2,0.605720669,,,,0,1,-5.671,,,,,,,,,-0.08,0,0,0,0,0,0,0,0,0.6,0.8,0,0,0.8
,,143.0204,,261.089,1.884,4,1,41.57,5,0,2,0.605720669,,,,0,1,-5.671,,,,,,,,,-0.08,0,0,0,0,0,0,0,0,0.6,0.8,0,0,0.8
,,144.0144,,261.089,1.884,4,1,41.57,5,0,2,0.605720669,,,,0,1,-5.671,,,,,,,,,-0.08,0,0,0,0,0,0,0,0,0.6,0.8,0,0,0.8
,,185.023,,261.089,1.884,4,1,41.57,5,0,2,0.605720669,,,,0,1,-5.671,,,,,,,,,-0.08,0,0,0,0,0,0,0,0,0.6,0.8,0,0,0.8
,,199.0384,,261.089,1.884,4,1,41.57,5,0,2,0.605720669,,,,0,1,-5.671,,,,,,,,,-0.08,0,0,0,0,0,0,0,0,0.6,0.8,0,0,0.8
,,233.0001,,261.089,1.884,4,1,41.57,5,0,2,0.605720669,,,,0,1,-5.671,,,,,,,,,-0.08,0,0,0,0,0,0,0,0,0.6,0.8,0,0,0.8
,,234.0025,,261.089,1.884,4,1,41.57,5,0,2,0.605720669,,,,0,1,-5.671,,,,,,,,,-0.08,0,0,0,0,0,0,0,0,0.6,0.8,0,0,0.8
,,234.9969,,261.089,1.884,4,1,41.57,5,0,2,0.605720669,,,,0,1,-5.671,,,,,,,,,-0.08,0,0,0,0,0,0,0,0,0.6,0.8,0,0,0.8
,,261.0315,,261.089,1.884,4,1,41.57,5,0,2,0.605720669,,,,0,1,-5.671,,,,,,,,,-0.08,0,0,0,0,0,0,0,0,0.6,0.8,0,0,0.8
,,262.0342,,261.089,1.884,4,1,41.57,5,0,2,0.605720669,,,,0,1,-5.671,,,,,,,,,-0.08,0,0,0,0,0,0,0,0,0.6,0.8,0,0,0.8
,,263.0286,,261.089,1.884,4,1,41.57,5,0,2,0.605720669,,,,0,1,-5.671,,,,,,,,,-0.08,0,0,0,0,0,0,0,0,0.6,0.8,0,0,0.8
,,50.1,,261.089,1.884,4,1,41.57,5,0,2,0.605720669,,,,0,1,-5.671,,,,,,,,,-0.08,0,0,0,0,0,0,0,0,0.6,0.8,0,0,0.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.08,0,0,0,0,0,0,0,0,0.6,0.8,0,0,0.8
