molecule,number,FDA,approved,name,mz,smiles,mw,alogp,hba,hbd,psa,rotb,arom,alerts,qed,pains,fsp3,cacao,half,life,logs,logd,bioconcen,igc50,lc50fm,lc50dm,npscore,chelator,Nr-ar,Nr-ar-lbd,Nr-ahr,Nr-aromatase,Nr-er,Nr-er-lbd,Nr-ppar-gamma,Sr-are,Sr-atad5,Sr-hse,Sr-mmp,Sr-p53
54,6,mercaptopurine,58.9,C1=NC2=C(N1)C(=S)N=CN2.O  ,170.197,0.19079,3,2,88.86,0,2,1,0.5529366957,,,0,0,-4.705,,,,,,,,,-0.324,0,0,0,1,1,0.2,0.2,1,1,0.6,0.6,0.4,1
,,62.8,,170.197,0.19079,3,2,88.86,0,2,1,0.5529366957,,,,0,0,-4.705,,,,,,,,,-0.324,0,0,0,1,1,0.2,0.2,1,1,0.6,0.6,0.4,1
,,73.2,,170.197,0.19079,3,2,88.86,0,2,1,0.5529366957,,,,0,0,-4.705,,,,,,,,,-0.324,0,0,0,1,1,0.2,0.2,1,1,0.6,0.6,0.4,1
,,73.9,,170.197,0.19079,3,2,88.86,0,2,1,0.5529366957,,,,0,0,-4.705,,,,,,,,,-0.324,0,0,0,1,1,0.2,0.2,1,1,0.6,0.6,0.4,1
,,76.9,,170.197,0.19079,3,2,88.86,0,2,1,0.5529366957,,,,0,0,-4.705,,,,,,,,,-0.324,0,0,0,1,1,0.2,0.2,1,1,0.6,0.6,0.4,1
,,89.4,,170.197,0.19079,3,2,88.86,0,2,1,0.5529366957,,,,0,0,-4.705,,,,,,,,,-0.324,0,0,0,1,1,0.2,0.2,1,1,0.6,0.6,0.4,1
,,90.1,,170.197,0.19079,3,2,88.86,0,2,1,0.5529366957,,,,0,0,-4.705,,,,,,,,,-0.324,0,0,0,1,1,0.2,0.2,1,1,0.6,0.6,0.4,1
,,91.9,,170.197,0.19079,3,2,88.86,0,2,1,0.5529366957,,,,0,0,-4.705,,,,,,,,,-0.324,0,0,0,1,1,0.2,0.2,1,1,0.6,0.6,0.4,1
,,95.1,,170.197,0.19079,3,2,88.86,0,2,1,0.5529366957,,,,0,0,-4.705,,,,,,,,,-0.324,0,0,0,1,1,0.2,0.2,1,1,0.6,0.6,0.4,1
,,98.9,,170.197,0.19079,3,2,88.86,0,2,1,0.5529366957,,,,0,0,-4.705,,,,,,,,,-0.324,0,0,0,1,1,0.2,0.2,1,1,0.6,0.6,0.4,1
,,104.7,,170.197,0.19079,3,2,88.86,0,2,1,0.5529366957,,,,0,0,-4.705,,,,,,,,,-0.324,0,0,0,1,1,0.2,0.2,1,1,0.6,0.6,0.4,1
,,117.8,,170.197,0.19079,3,2,88.86,0,2,1,0.5529366957,,,,0,0,-4.705,,,,,,,,,-0.324,0,0,0,1,1,0.2,0.2,1,1,0.6,0.6,0.4,1
,,118.9,,170.197,0.19079,3,2,88.86,0,2,1,0.5529366957,,,,0,0,-4.705,,,,,,,,,-0.324,0,0,0,1,1,0.2,0.2,1,1,0.6,0.6,0.4,1
,,135.8,,170.197,0.19079,3,2,88.86,0,2,1,0.5529366957,,,,0,0,-4.705,,,,,,,,,-0.324,0,0,0,1,1,0.2,0.2,1,1,0.6,0.6,0.4,1
,,153.3,,170.197,0.19079,3,2,88.86,0,2,1,0.5529366957,,,,0,0,-4.705,,,,,,,,,-0.324,0,0,0,1,1,0.2,0.2,1,1,0.6,0.6,0.4,1
,,167.0693,,170.197,0.19079,3,2,88.86,0,2,1,0.5529366957,,,,0,0,-4.705,,,,,,,,,-0.324,0,0,0,1,1,0.2,0.2,1,1,0.6,0.6,0.4,1
