molecule,number,FDA,approved,name,mz,smiles,mw,alogp,hba,hbd,psa,rotb,arom,alerts,qed,pains,fsp3,cacao,half,life,logs,logd,bioconcen,igc50,lc50fm,lc50dm,npscore,chelator,Nr-ar,Nr-ar-lbd,Nr-ahr,Nr-aromatase,Nr-er,Nr-er-lbd,Nr-ppar-gamma,Sr-are,Sr-atad5,Sr-hse,Sr-mmp,Sr-p53
160,sulfamethoxypyridazine,125.0904,COC1=NN=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)N  ,280.308999999,0.8682,6,2,107.2,4,2,1,0.8045216732,,,,0,0.091,-4.915,,,,,,,,,-1.468,0,0,0.2,0,0.2,0,0,0.2,0,0,0,0,0
,,126.0654,,280.308999999,0.8682,6,2,107.2,4,2,1,0.8045216732,,,,0,0.091,-4.915,,,,,,,,,-1.468,0,0,0.2,0,0.2,0,0,0.2,0,0,0,0,0
,,127.0682,,280.308999999,0.8682,6,2,107.2,4,2,1,0.8045216732,,,,0,0.091,-4.915,,,,,,,,,-1.468,0,0,0.2,0,0.2,0,0,0.2,0,0,0,0,0
,,156.0107,,280.308999999,0.8682,6,2,107.2,4,2,1,0.8045216732,,,,0,0.091,-4.915,,,,,,,,,-1.468,0,0,0.2,0,0.2,0,0,0.2,0,0,0,0,0
,,157.0136,,280.308999999,0.8682,6,2,107.2,4,2,1,0.8045216732,,,,0,0.091,-4.915,,,,,,,,,-1.468,0,0,0.2,0,0.2,0,0,0.2,0,0,0,0,0
,,158.0072,,280.308999999,0.8682,6,2,107.2,4,2,1,0.8045216732,,,,0,0.091,-4.915,,,,,,,,,-1.468,0,0,0.2,0,0.2,0,0,0.2,0,0,0,0,0
,,186.0328,,280.308999999,0.8682,6,2,107.2,4,2,1,0.8045216732,,,,0,0.091,-4.915,,,,,,,,,-1.468,0,0,0.2,0,0.2,0,0,0.2,0,0,0,0,0
,,187.0367,,280.308999999,0.8682,6,2,107.2,4,2,1,0.8045216732,,,,0,0.091,-4.915,,,,,,,,,-1.468,0,0,0.2,0,0.2,0,0,0.2,0,0,0,0,0
,,188.012,,280.308999999,0.8682,6,2,107.2,4,2,1,0.8045216732,,,,0,0.091,-4.915,,,,,,,,,-1.468,0,0,0.2,0,0.2,0,0,0.2,0,0,0,0,0
,,204.0433,,280.308999999,0.8682,6,2,107.2,4,2,1,0.8045216732,,,,0,0.091,-4.915,,,,,,,,,-1.468,0,0,0.2,0,0.2,0,0,0.2,0,0,0,0,0
,,205.0477,,280.308999999,0.8682,6,2,107.2,4,2,1,0.8045216732,,,,0,0.091,-4.915,,,,,,,,,-1.468,0,0,0.2,0,0.2,0,0,0.2,0,0,0,0,0
,,206.0214,,280.308999999,0.8682,6,2,107.2,4,2,1,0.8045216732,,,,0,0.091,-4.915,,,,,,,,,-1.468,0,0,0.2,0,0.2,0,0,0.2,0,0,0,0,0
,,206.0416,,280.308999999,0.8682,6,2,107.2,4,2,1,0.8045216732,,,,0,0.091,-4.915,,,,,,,,,-1.468,0,0,0.2,0,0.2,0,0,0.2,0,0,0,0,0
,,213.1123,,280.308999999,0.8682,6,2,107.2,4,2,1,0.8045216732,,,,0,0.091,-4.915,,,,,,,,,-1.468,0,0,0.2,0,0.2,0,0,0.2,0,0,0,0,0
,,215.0934,,280.308999999,0.8682,6,2,107.2,4,2,1,0.8045216732,,,,0,0.091,-4.915,,,,,,,,,-1.468,0,0,0.2,0,0.2,0,0,0.2,0,0,0,0,0
,,216.0968,,280.308999999,0.8682,6,2,107.2,4,2,1,0.8045216732,,,,0,0.091,-4.915,,,,,,,,,-1.468,0,0,0.2,0,0.2,0,0,0.2,0,0,0,0,0
,,279.0909,,280.308999999,0.8682,6,2,107.2,4,2,1,0.8045216732,,,,0,0.091,-4.915,,,,,,,,,-1.468,0,0,0.2,0,0.2,0,0,0.2,0,0,0,0,0
,,281.0704,,280.308999999,0.8682,6,2,107.2,4,2,1,0.8045216732,,,,0,0.091,-4.915,,,,,,,,,-1.468,0,0,0.2,0,0.2,0,0,0.2,0,0,0,0,0
,,282.0729,,280.308999999,0.8682,6,2,107.2,4,2,1,0.8045216732,,,,0,0.091,-4.915,,,,,,,,,-1.468,0,0,0.2,0,0.2,0,0,0.2,0,0,0,0,0
,,283.0653,,280.308999999,0.8682,6,2,107.2,4,2,1,0.8045216732,,,,0,0.091,-4.915,,,,,,,,,-1.468,0,0,0.2,0,0.2,0,0,0.2,0,0,0,0,0
,,283.074,,280.308999999,0.8682,6,2,107.2,4,2,1,0.8045216732,,,,0,0.091,-4.915,,,,,,,,,-1.468,0,0,0.2,0,0.2,0,0,0.2,0,0,0,0,0
,,140.0447,,280.308999999,0.8682,6,2,107.2,4,2,1,0.8045216732,,,,0,0.091,-4.915,,,,,,,,,-1.468,0,0,0.2,0,0.2,0,0,0.2,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.468,0,0,0.2,0,0.2,0,0,0.2,0,0,0,0,0
